Date,AssetPrice,AssetPriceUSD,GoldPrice,Ratio
1926-12-08,158.35,158.3500,20.67,7.66086115
1927-03-01,161.42,161.4200,20.67,7.80938558
1927-03-02,159.07,159.0700,20.67,7.69569424
1927-03-03,160.89,160.8900,20.67,7.78374456
1927-03-04,159.68,159.6800,20.67,7.72520561
1927-03-07,158.62,158.6200,20.67,7.67392356
1927-03-08,158.84,158.8400,20.67,7.68456701
1927-06-01,171.98,171.9800,20.67,8.32027092
1927-06-02,171.88,171.8800,20.67,8.31543299
1927-06-03,169.65,169.6500,20.67,8.20754717
1927-06-06,171.13,171.1300,20.67,8.27914852
1927-06-07,170.18,170.1800,20.67,8.23318820
1927-06-08,170.22,170.2200,20.67,8.23512337
1927-09-01,191.56,191.5600,20.67,9.26753749
1927-09-02,192.83,192.8300,20.67,9.32897920
1927-09-06,196.91,196.9100,20.67,9.52636672
1927-09-07,197.75,197.7500,20.67,9.56700532
1927-09-08,196.92,196.9200,20.67,9.52685051
1927-12-01,196.58,196.5800,20.67,9.51040155
1927-12-02,196.75,196.7500,20.67,9.51862603
1927-12-05,196.96,196.9600,20.67,9.52878568
1927-12-06,196.44,196.4400,20.67,9.50362845
1927-12-07,195.43,195.4300,20.67,9.45476536
1927-12-08,193.58,193.5800,20.67,9.36526367
1928-03-01,194.81,194.8100,20.67,9.42477020
1928-03-02,194.53,194.5300,20.67,9.41122400
1928-03-03,195.43,195.4300,20.67,9.45476536
1928-03-05,197.8,197.8000,20.67,9.56942429
1928-03-06,199.51,199.5100,20.67,9.65215288
1928-03-07,197.48,197.4800,20.67,9.55394291
1928-03-08,198.26,198.2600,20.67,9.59167876
1928-06-01,220.27,220.2700,20.67,10.65650701
1928-06-02,220.96,220.9600,20.67,10.68988873
1928-06-04,216.62,216.6200,20.67,10.47992259
1928-06-05,217.8,217.8000,20.67,10.53701016
1928-06-06,215.51,215.5100,20.67,10.42622158
1928-06-07,215.08,215.0800,20.67,10.40541848
1928-06-08,211.51,211.5100,20.67,10.23270440
1928-09-01,240.38,240.3800,20.67,11.62941461
1928-09-04,240.25,240.2500,20.67,11.62312530
1928-09-05,240.02,240.0200,20.67,11.61199806
1928-09-06,239.06,239.0600,20.67,11.56555394
1928-09-07,241.72,241.7200,20.67,11.69424286
1928-09-08,241.11,241.1100,20.67,11.66473149
1928-12-01,290.8,290.8000,20.67,14.06869860
1928-12-03,289.2,289.2000,20.67,13.99129173
1928-12-04,291.3,291.3000,20.67,14.09288824
1928-12-05,290.7,290.7000,20.67,14.06386067
1928-12-06,279.8,279.8000,20.67,13.53652637
1928-12-07,271.1,271.1000,20.67,13.11562651
1928-12-08,257.3,257.3000,20.67,12.44799226
1929-03-01,321.2,321.2000,20.67,15.53942912
1929-03-02,319.1,319.1000,20.67,15.43783261
1929-03-04,313.9,313.9000,20.67,15.18626028
1929-03-05,310.2,310.2000,20.67,15.00725689
1929-03-06,305.2,305.2000,20.67,14.76536043
1929-03-07,309,309.0000,20.67,14.94920174
1929-03-08,311.6,311.6000,20.67,15.07498791
1929-06-01,299.1,299.1000,20.67,14.47024673
1929-06-03,304.2,304.2000,20.67,14.71698113
1929-06-04,310.6,310.6000,20.67,15.02660861
1929-06-05,307.7,307.7000,20.67,14.88630866
1929-06-06,307.7,307.7000,20.67,14.88630866
1929-06-07,307.5,307.5000,20.67,14.87663280
1929-06-08,305.1,305.1000,20.67,14.76052250
1929-09-03,381.2,381.2000,20.67,18.44218674
1929-09-04,379.6,379.6000,20.67,18.36477987
1929-09-05,369.8,369.8000,20.67,17.89066280
1929-09-06,376.3,376.3000,20.67,18.20512821
1929-09-07,377.6,377.6000,20.67,18.26802129
1929-12-02,241.7,241.7000,20.67,11.69327528
1929-12-03,249.6,249.6000,20.67,12.07547170
1929-12-04,254.6,254.6000,20.67,12.31736817
1929-12-05,251.5,251.5000,20.67,12.16739236
1929-12-06,260.1,260.1000,20.67,12.58345428
1929-12-07,263.5,263.5000,20.67,12.74794388
1930-03-01,273.2,273.2000,20.67,13.21722303
1930-03-03,271.1,271.1000,20.67,13.11562651
1930-03-04,273.5,273.5000,20.67,13.23173682
1930-03-05,270.6,270.6000,20.67,13.09143687
1930-03-06,274.5,274.5000,20.67,13.28011611
1930-03-07,275.6,275.6000,20.67,13.33333333
1930-03-08,275.5,275.5000,20.67,13.32849540
1930-06-02,274.5,274.5000,20.67,13.28011611
1930-06-03,271.2,271.2000,20.67,13.12046444
1930-06-04,272.4,272.4000,20.67,13.17851959
1930-06-05,268.6,268.6000,20.67,12.99467828
1930-06-06,263.9,263.9000,20.67,12.76729560
1930-06-07,257.8,257.8000,20.67,12.47218191
1930-09-02,240.4,240.4000,20.67,11.63038220
1930-09-03,237.5,237.5000,20.67,11.49008224
1930-09-04,236,236.0000,20.67,11.41751330
1930-09-05,240.4,240.4000,20.67,11.63038220
1930-09-06,243.6,243.6000,20.67,11.78519594
1930-09-08,242.8,242.8000,20.67,11.74649250
1930-12-01,185.5,185.5000,20.67,8.97435897
1930-12-02,186.8,186.8000,20.67,9.03725206
1930-12-03,184.1,184.1000,20.67,8.90662796
1930-12-04,181,181.0000,20.67,8.75665215
1930-12-05,181.1,181.1000,20.67,8.76149008
1930-12-06,178.4,178.4000,20.67,8.63086599
1930-12-08,176.1,176.1000,20.67,8.51959361
1931-03-02,184.4,184.4000,20.67,8.92114175
1931-03-03,183.8,183.8000,20.67,8.89211418
1931-03-04,181,181.0000,20.67,8.75665215
1931-03-05,184.7,184.7000,20.67,8.93565554
1931-03-06,179.7,179.7000,20.67,8.69375907
1931-03-07,183.9,183.9000,20.67,8.89695210
1931-06-01,122.8,122.8000,20.67,5.94097726
1931-06-02,121.7,121.7000,20.67,5.88776004
1931-06-03,130.4,130.4000,20.67,6.30865989
1931-06-04,134.7,134.7000,20.67,6.51669086
1931-06-05,133.3,133.3000,20.67,6.44895985
1931-06-06,129.9,129.9000,20.67,6.28447025
1931-06-08,135.9,135.9000,20.67,6.57474601
1931-09-01,140.1,140.1000,20.67,6.77793904
1931-09-02,137.3,137.3000,20.67,6.64247702
1931-09-03,133.1,133.1000,20.67,6.43928399
1931-09-04,132.6,132.6000,20.67,6.41509434
1931-09-08,129.2,129.2000,20.67,6.25060474
1931-12-01,91.2,91.2000,20.67,4.41219158
1931-12-02,87.9,87.9000,20.67,4.25253991
1931-12-03,89.7,89.7000,20.67,4.33962264
1931-12-04,86.8,86.8000,20.67,4.19932269
1931-12-05,90.1,90.1000,20.67,4.35897436
1931-12-07,90.1,90.1000,20.67,4.35897436
1931-12-08,86.5,86.5000,20.67,4.18480890
1932-03-01,81.9,81.9000,20.67,3.96226415
1932-03-02,86.3,86.3000,20.67,4.17513304
1932-03-03,86.1,86.1000,20.67,4.16545718
1932-03-04,86.1,86.1000,20.67,4.16545718
1932-03-05,88.5,88.5000,20.67,4.28156749
1932-03-07,87.2,87.2000,20.67,4.21867441
1932-03-08,88.8,88.8000,20.67,4.29608128
1932-06-01,44.9,44.9000,20.67,2.17223029
1932-06-02,47.3,47.3000,20.67,2.28834059
1932-06-03,48.4,48.4000,20.67,2.34155781
1932-06-04,50.9,50.9000,20.67,2.46250605
1932-06-06,49.3,49.3000,20.67,2.38509918
1932-06-07,47.5,47.5000,20.67,2.29801645
1932-06-08,45.2,45.2000,20.67,2.18674407
1932-09-01,73.7,73.7000,20.67,3.56555394
1932-09-02,76.8,76.8000,20.67,3.71552975
1932-09-03,78.3,78.3000,20.67,3.78809869
1932-09-06,77.3,77.3000,20.67,3.73971940
1932-09-07,79.9,79.9000,20.67,3.86550556
1932-09-08,77.5,77.5000,20.67,3.74939526
1932-12-01,58,58.0000,20.67,2.80599903
1932-12-02,55.9,55.9000,20.67,2.70440252
1932-12-03,55.8,55.8000,20.67,2.69956459
1932-12-05,56.5,56.5000,20.67,2.73343009
1932-12-06,59.6,59.6000,20.67,2.88340590
1932-12-07,59.8,59.8000,20.67,2.89308176
1932-12-08,60.1,60.1000,20.67,2.90759555
1933-03-01,52.5,52.5000,20.67,2.53991292
1933-03-02,52.5,52.5000,20.67,2.53991292
1933-03-03,53.8,53.8000,20.67,2.60280600
1933-06-01,89.1,89.1000,20.67,4.31059507
1933-06-02,92.2,92.2000,20.67,4.46057088
1933-06-03,90,90.0000,20.67,4.35413643
1933-06-05,91.9,91.9000,20.67,4.44605709
1933-06-06,91.9,91.9000,20.67,4.44605709
1933-06-07,93,93.0000,20.67,4.49927431
1933-06-08,93.5,93.5000,20.67,4.52346396
1933-09-01,103.7,103.7000,34.06,3.04462713
1933-09-05,100.2,100.2000,34.06,2.94186729
1933-09-06,100.3,100.3000,34.06,2.94480329
1933-09-07,99.2,99.2000,34.06,2.91250734
1933-09-08,99.6,99.6000,34.06,2.92425132
1933-12-01,98.9,98.9000,32.32,3.06002475
1933-12-02,99.1,99.1000,32.32,3.06621287
1933-12-04,98.9,98.9000,32.32,3.06002475
1933-12-05,102,102.0000,32.32,3.15594059
1933-12-06,101.3,101.3000,32.32,3.13428218
1933-12-07,102,102.0000,32.32,3.15594059
1933-12-08,101,101.0000,32.32,3.12500000
1934-03-01,103.2,103.2000,34.06,3.02994715
1934-03-02,105.8,105.8000,34.06,3.10628303
1934-03-03,105.6,105.6000,34.06,3.10041104
1934-03-05,105,105.0000,34.06,3.08279507
1934-03-06,103.8,103.8000,34.06,3.04756312
1934-03-07,101.6,101.6000,34.06,2.98297123
1934-03-08,103.2,103.2000,34.06,3.02994715
1934-06-01,91.8,91.8000,34.06,2.69524369
1934-06-02,91.4,91.4000,34.06,2.68349971
1934-06-04,92.7,92.7000,34.06,2.72166765
1934-06-05,94.7,94.7000,34.06,2.78038755
1934-06-06,94.8,94.8000,34.06,2.78332355
1934-06-07,94.7,94.7000,34.06,2.78038755
1934-06-08,98.4,98.4000,34.06,2.88901938
1934-09-01,92.6,92.6000,35,2.64571429
1934-09-04,92.3,92.3000,35,2.63714286
1934-09-05,93.7,93.7000,35,2.67714286
1934-09-06,91.8,91.8000,35,2.62285714
1934-09-07,91,91.0000,35,2.60000000
1934-09-08,90.8,90.8000,35,2.59428571
1934-12-01,102.9,102.9000,35,2.94000000
1934-12-03,101.9,101.9000,35,2.91142857
1934-12-04,102.6,102.6000,35,2.93142857
1934-12-05,103.4,103.4000,35,2.95428571
1934-12-06,103.5,103.5000,35,2.95714286
1934-12-07,103.2,103.2000,35,2.94857143
1934-12-08,102.8,102.8000,35,2.93714286
1935-03-01,103.3,103.3000,35,2.95142857
1935-03-02,103.2,103.2000,35,2.94857143
1935-03-04,102.6,102.6000,35,2.93142857
1935-03-05,100.1,100.1000,35,2.86000000
1935-03-06,100.2,100.2000,35,2.86285714
1935-03-07,101.2,101.2000,35,2.89142857
1935-03-08,101.6,101.6000,35,2.90285714
1935-06-01,109.7,109.7000,35,3.13428571
1935-06-03,111.5,111.5000,35,3.18571429
1935-06-04,113.6,113.6000,35,3.24571429
1935-06-05,113.9,113.9000,35,3.25428571
1935-06-06,113.5,113.5000,35,3.24285714
1935-06-07,114,114.0000,35,3.25714286
1935-06-08,114.7,114.7000,35,3.27714286
1935-09-03,127.3,127.3000,35,3.63714286
1935-09-04,128.5,128.5000,35,3.67142857
1935-09-05,129.3,129.3000,35,3.69428571
1935-09-06,130.8,130.8000,35,3.73714286
1935-09-07,131.9,131.9000,35,3.76857143
1935-12-02,140.7,140.7000,35,4.02000000
1935-12-03,143.6,143.6000,35,4.10285714
1935-12-04,144,144.0000,35,4.11428571
1935-12-05,143.7,143.7000,35,4.10571429
1935-12-06,143.5,143.5000,35,4.10000000
1935-12-07,144.5,144.5000,35,4.12857143
1936-03-02,154.1,154.1000,35,4.40285714
1936-03-03,156.2,156.2000,35,4.46285714
1936-03-04,156.7,156.7000,35,4.47714286
1936-03-05,157.5,157.5000,35,4.50000000
1936-03-06,158.8,158.8000,35,4.53714286
1936-03-07,157.9,157.9000,35,4.51142857
1936-06-01,152.8,152.8000,35,4.36571429
1936-06-02,152,152.0000,35,4.34285714
1936-06-03,151.5,151.5000,35,4.32857143
1936-06-04,149.4,149.4000,35,4.26857143
1936-06-05,149.3,149.3000,35,4.26571429
1936-06-06,149.8,149.8000,35,4.28000000
1936-06-08,151.4,151.4000,35,4.32571429
1936-09-01,166.4,166.4000,35,4.75428571
1936-09-02,166.7,166.7000,35,4.76285714
1936-09-03,166.2,166.2000,35,4.74857143
1936-09-04,167,167.0000,35,4.77142857
1936-09-05,167.8,167.8000,35,4.79428571
1936-09-08,169.6,169.6000,35,4.84571429
1936-12-01,182.1,182.1000,35,5.20285714
1936-12-02,180.3,180.3000,35,5.15142857
1936-12-03,181.3,181.3000,35,5.18000000
1936-12-04,181,181.0000,35,5.17142857
1936-12-05,181.1,181.1000,35,5.17428571
1936-12-07,180.1,180.1000,35,5.14571429
1936-12-08,180.6,180.6000,35,5.16000000
1937-03-01,187.7,187.7000,35,5.36285714
1937-03-02,189.9,189.9000,35,5.42571429
1937-03-03,192.9,192.9000,35,5.51142857
1937-03-04,191.6,191.6000,35,5.47428571
1937-03-05,194.1,194.1000,35,5.54571429
1937-03-06,194.2,194.2000,35,5.54857143
1937-03-08,192.7,192.7000,35,5.50571429
1937-06-01,171.6,171.6000,35,4.90285714
1937-06-02,172.6,172.6000,35,4.93142857
1937-06-03,172.8,172.8000,35,4.93714286
1937-06-04,175.1,175.1000,35,5.00285714
1937-06-05,175,175.0000,35,5.00000000
1937-06-07,173.9,173.9000,35,4.96857143
1937-06-08,174.3,174.3000,35,4.98000000
1937-09-01,173.1,173.1000,35,4.94571429
1937-09-02,170.8,170.8000,35,4.88000000
1937-09-03,172.2,172.2000,35,4.92000000
1937-09-04,172.6,172.6000,35,4.93142857
1937-09-07,164.4,164.4000,35,4.69714286
1937-09-08,163.4,163.4000,35,4.66857143
1937-12-01,122.1,122.1000,35,3.48857143
1937-12-02,125.1,125.1000,35,3.57428571
1937-12-03,127.6,127.6000,35,3.64571429
1937-12-04,127.8,127.8000,35,3.65142857
1937-12-06,126.2,126.2000,35,3.60571429
1937-12-07,128.3,128.3000,35,3.66571429
1937-12-08,129.8,129.8000,35,3.70857143
1938-03-01,130.5,130.5000,35,3.72857143
1938-03-02,129.4,129.4000,35,3.69714286
1938-03-03,128.2,128.2000,35,3.66285714
1938-03-04,127.8,127.8000,35,3.65142857
1938-03-05,127.7,127.7000,35,3.64857143
1938-03-07,125.4,125.4000,35,3.58285714
1938-03-08,125.3,125.3000,35,3.58000000
1938-06-01,110.6,110.6000,35,3.16000000
1938-06-02,110.7,110.7000,35,3.16285714
1938-06-03,109.7,109.7000,35,3.13428571
1938-06-04,111.8,111.8000,35,3.19428571
1938-06-06,113.2,113.2000,35,3.23428571
1938-06-07,113.1,113.1000,35,3.23142857
1938-06-08,113.8,113.8000,35,3.25142857
1938-09-01,138.4,138.4000,35,3.95428571
1938-09-02,141.4,141.4000,35,4.04000000
1938-09-03,142.5,142.5000,35,4.07142857
1938-09-06,141.5,141.5000,35,4.04285714
1938-09-07,143.1,143.1000,35,4.08857143
1938-09-08,142.2,142.2000,35,4.06285714
1938-12-01,148.6,148.6000,35,4.24571429
1938-12-02,147.6,147.6000,35,4.21714286
1938-12-03,147.5,147.5000,35,4.21428571
1938-12-05,147.5,147.5000,35,4.21428571
1938-12-06,148.3,148.3000,35,4.23714286
1938-12-07,148.7,148.7000,35,4.24857143
1938-12-08,147.6,147.6000,35,4.21714286
1939-03-01,147.2,147.2000,35,4.20571429
1939-03-02,147,147.0000,35,4.20000000
1939-03-03,148.8,148.8000,35,4.25142857
1939-03-04,149.5,149.5000,35,4.27142857
1939-03-06,148.8,148.8000,35,4.25142857
1939-03-07,149.4,149.4000,35,4.26857143
1939-03-08,151.4,151.4000,35,4.32571429
1939-06-01,136.2,136.2000,35,3.89142857
1939-06-02,136.7,136.7000,35,3.90571429
1939-06-03,137.1,137.1000,35,3.91714286
1939-06-05,137.1,137.1000,35,3.91714286
1939-06-06,138.4,138.4000,35,3.95428571
1939-06-07,138.7,138.7000,35,3.96285714
1939-06-08,138.5,138.5000,35,3.95714286
1939-09-01,135.3,135.3000,35,3.86571429
1939-09-02,138.1,138.1000,35,3.94571429
1939-09-05,148.1,148.1000,35,4.23142857
1939-09-06,148,148.0000,35,4.22857143
1939-09-07,148.3,148.3000,35,4.23714286
1939-09-08,150,150.0000,35,4.28571429
1939-12-01,146.5,146.5000,35,4.18571429
1939-12-02,146.6,146.6000,35,4.18857143
1939-12-04,146.3,146.3000,35,4.18000000
1939-12-05,146.5,146.5000,35,4.18571429
1939-12-06,148.8,148.8000,35,4.25142857
1939-12-07,148.7,148.7000,35,4.24857143
1939-12-08,147.9,147.9000,35,4.22571429
1940-03-01,146.2,146.2000,34.75,4.20719424
1940-03-02,146.3,146.3000,34.75,4.21007194
1940-03-04,146.4,146.4000,34.75,4.21294964
1940-03-05,146.9,146.9000,34.75,4.22733813
1940-03-06,148,148.0000,34.75,4.25899281
1940-03-07,148.3,148.3000,34.75,4.26762590
1940-03-08,148.1,148.1000,34.75,4.26187050
1940-06-01,115.7,115.7000,34.75,3.32949640
1940-06-03,114.7,114.7000,34.75,3.30071942
1940-06-04,115.8,115.8000,34.75,3.33237410
1940-06-05,113.3,113.3000,34.75,3.26043165
1940-06-06,114.5,114.5000,34.75,3.29496403
1940-06-07,115.7,115.7000,34.75,3.32949640
1940-06-08,115.4,115.4000,34.75,3.32086331
1940-09-03,129.7,129.7000,34.1,3.80351906
1940-09-04,132.2,132.2000,34.1,3.87683284
1940-09-05,134.1,134.1000,34.1,3.93255132
1940-09-06,133.1,133.1000,34.1,3.90322581
1940-09-07,132.8,132.8000,34.1,3.89442815
1940-12-02,130.9,130.9000,34.5,3.79420290
1940-12-03,130.8,130.8000,34.5,3.79130435
1940-12-04,130.8,130.8000,34.5,3.79130435
1940-12-05,130,130.0000,34.5,3.76811594
1940-12-06,130.3,130.3000,34.5,3.77681159
1940-12-07,131.3,131.3000,34.5,3.80579710
1941-03-01,121.9,121.9000,34.5,3.53333333
1941-03-03,120.9,120.9000,34.5,3.50434783
1941-03-04,121.2,121.2000,34.5,3.51304348
1941-03-05,120.3,120.3000,34.5,3.48695652
1941-03-06,121.6,121.6000,34.5,3.52463768
1941-03-07,121.6,121.6000,34.5,3.52463768
1941-03-08,121.5,121.5000,34.5,3.52173913
1941-06-02,116.2,116.2000,34.25,3.39270073
1941-06-03,117.4,117.4000,34.25,3.42773723
1941-06-04,117.7,117.7000,34.25,3.43649635
1941-06-05,118.1,118.1000,34.25,3.44817518
1941-06-06,118,118.0000,34.25,3.44525547
1941-06-07,118.9,118.9000,34.25,3.47153285
1941-09-02,128.3,128.3000,35.5,3.61408451
1941-09-03,127.9,127.9000,35.5,3.60281690
1941-09-04,127.5,127.5000,35.5,3.59154930
1941-09-05,127.2,127.2000,35.5,3.58309859
1941-09-06,127.3,127.3000,35.5,3.58591549
1941-09-08,127.5,127.5000,35.5,3.59154930
1941-12-01,113.6,113.6000,35.5,3.20000000
1941-12-02,115.6,115.6000,35.5,3.25633803
1941-12-03,116.7,116.7000,35.5,3.28732394
1941-12-04,116.6,116.6000,35.5,3.28450704
1941-12-05,115.9,115.9000,35.5,3.26478873
1941-12-06,116.6,116.6000,35.5,3.28450704
1941-12-08,112.5,112.5000,35.5,3.16901408
1942-03-02,105.8,105.8000,35.5,2.98028169
1942-03-03,107,107.0000,35.5,3.01408451
1942-03-04,106,106.0000,35.5,2.98591549
1942-03-05,104.6,104.6000,35.5,2.94647887
1942-03-06,102.1,102.1000,35.5,2.87605634
1942-03-07,102.3,102.3000,35.5,2.88169014
1942-06-01,101.4,101.4000,35,2.89714286
1942-06-02,101.3,101.3000,35,2.89428571
1942-06-03,102.2,102.2000,35,2.92000000
1942-06-04,103.6,103.6000,35,2.96000000
1942-06-05,104.4,104.4000,35,2.98285714
1942-06-06,104.5,104.5000,35,2.98571429
1942-06-08,105.6,105.6000,35,3.01714286
1942-09-01,106.3,106.3000,36.25,2.93241379
1942-09-02,106.5,106.5000,36.25,2.93793103
1942-09-03,106.3,106.3000,36.25,2.93241379
1942-09-04,106.4,106.4000,36.25,2.93517241
1942-09-05,106.7,106.7000,36.25,2.94344828
1942-09-08,107.6,107.6000,36.25,2.96827586
1942-12-01,114.6,114.6000,35.5,3.22816901
1942-12-02,115.2,115.2000,35.5,3.24507042
1942-12-03,115.2,115.2000,35.5,3.24507042
1942-12-04,115,115.0000,35.5,3.23943662
1942-12-05,115.2,115.2000,35.5,3.24507042
1942-12-07,115,115.0000,35.5,3.23943662
1942-12-08,115.8,115.8000,35.5,3.26197183
1943-03-01,129.4,129.4000,35.5,3.64507042
1943-03-02,128.6,128.6000,35.5,3.62253521
1943-03-03,130,130.0000,35.5,3.66197183
1943-03-04,130.4,130.4000,35.5,3.67323944
1943-03-05,130.6,130.6000,35.5,3.67887324
1943-03-06,130.7,130.7000,35.5,3.68169014
1943-03-08,130.6,130.6000,35.5,3.67887324
1943-06-01,142.4,142.4000,35.5,4.01126761
1943-06-02,142.4,142.4000,35.5,4.01126761
1943-06-03,142.8,142.8000,35.5,4.02253521
1943-06-04,142.3,142.3000,35.5,4.00845070
1943-06-05,143.1,143.1000,35.5,4.03098592
1943-06-07,141.8,141.8000,35.5,3.99436620
1943-06-08,141.4,141.4000,35.5,3.98309859
1943-09-01,137.1,137.1000,36.5,3.75616438
1943-09-02,137.1,137.1000,36.5,3.75616438
1943-09-03,137.2,137.2000,36.5,3.75890411
1943-09-04,137.3,137.3000,36.5,3.76164384
1943-09-07,137.6,137.6000,36.5,3.76986301
1943-09-08,136.9,136.9000,36.5,3.75068493
1943-12-01,130.7,130.7000,36.5,3.58082192
1943-12-02,131.7,131.7000,36.5,3.60821918
1943-12-03,131.9,131.9000,36.5,3.61369863
1943-12-04,131.9,131.9000,36.5,3.61369863
1943-12-06,132.5,132.5000,36.5,3.63013699
1943-12-07,133.4,133.4000,36.5,3.65479452
1943-12-08,134.4,134.4000,36.5,3.68219178
1944-03-01,136.4,136.4000,36.5,3.73698630
1944-03-02,136.7,136.7000,36.5,3.74520548
1944-03-03,136.6,136.6000,36.5,3.74246575
1944-03-04,136.8,136.8000,36.5,3.74794521
1944-03-06,137.2,137.2000,36.5,3.75890411
1944-03-07,138.3,138.3000,36.5,3.78904110
1944-03-08,139.5,139.5000,36.5,3.82191781
1944-06-01,142.1,142.1000,36.75,3.86666667
1944-06-02,142.1,142.1000,36.75,3.86666667
1944-06-03,142.3,142.3000,36.75,3.87210884
1944-06-05,141.6,141.6000,36.75,3.85306122
1944-06-06,142.2,142.2000,36.75,3.86938776
1944-06-07,142.1,142.1000,36.75,3.86666667
1944-06-08,141.9,141.9000,36.75,3.86122449
1944-09-01,147.2,147.2000,36,4.08888889
1944-09-05,146.6,146.6000,36,4.07222222
1944-09-06,144.4,144.4000,36,4.01111111
1944-09-07,143.6,143.6000,36,3.98888889
1944-09-08,143.5,143.5000,36,3.98611111
1944-12-01,147.3,147.3000,36.25,4.06344828
1944-12-02,147.5,147.5000,36.25,4.06896552
1944-12-04,148.2,148.2000,36.25,4.08827586
1944-12-05,148.6,148.6000,36.25,4.09931034
1944-12-06,148.8,148.8000,36.25,4.10482759
1944-12-07,149.2,149.2000,36.25,4.11586207
1944-12-08,150.5,150.5000,36.25,4.15172414
1945-03-01,160.7,160.7000,36.25,4.43310345
1945-03-02,160,160.0000,36.25,4.41379310
1945-03-03,159.7,159.7000,36.25,4.40551724
1945-03-05,160.7,160.7000,36.25,4.43310345
1945-03-06,161.5,161.5000,36.25,4.45517241
1945-03-07,161.5,161.5000,36.25,4.45517241
1945-03-08,158.9,158.9000,36.25,4.38344828
1945-06-01,168.1,168.1000,36.25,4.63724138
1945-06-02,168,168.0000,36.25,4.63448276
1945-06-04,168.1,168.1000,36.25,4.63724138
1945-06-05,168.1,168.1000,36.25,4.63724138
1945-06-06,167.3,167.3000,36.25,4.61517241
1945-06-07,167.2,167.2000,36.25,4.61241379
1945-06-08,166.8,166.8000,36.25,4.60137931
1945-09-04,173.9,173.9000,38.25,4.54640523
1945-09-05,174.2,174.2000,38.25,4.55424837
1945-09-06,176,176.0000,38.25,4.60130719
1945-09-07,176.6,176.6000,38.25,4.61699346
1945-09-08,177,177.0000,38.25,4.62745098
1945-12-01,192.4,192.4000,37.25,5.16510067
1945-12-03,193.7,193.7000,37.25,5.20000000
1945-12-04,193.1,193.1000,37.25,5.18389262
1945-12-05,193.1,193.1000,37.25,5.18389262
1945-12-06,193.8,193.8000,37.25,5.20268456
1945-12-07,194.1,194.1000,37.25,5.21073826
1945-12-08,195.2,195.2000,37.25,5.24026846
1946-03-01,189.4,189.4000,37.75,5.01721854
1946-03-02,188.7,188.7000,37.75,4.99867550
1946-03-04,188.5,188.5000,37.75,4.99337748
1946-03-05,190.5,190.5000,37.75,5.04635762
1946-03-06,190.3,190.3000,37.75,5.04105960
1946-03-07,191.5,191.5000,37.75,5.07284768
1946-03-08,193.7,193.7000,37.75,5.13112583
1946-06-03,211.5,211.5000,37.75,5.60264901
1946-06-04,210,210.0000,37.75,5.56291391
1946-06-05,209.8,209.8000,37.75,5.55761589
1946-06-06,209.5,209.5000,37.75,5.54966887
1946-06-07,210,210.0000,37.75,5.56291391
1946-09-03,178.7,178.7000,39.5,4.52405063
1946-09-04,176.7,176.7000,39.5,4.47341772
1946-09-05,181.2,181.2000,39.5,4.58734177
