Date,AssetPrice,AssetPriceUSD,GoldPrice,Ratio
1953-06-04,0.2975,0.2975,39.25,0.00757962
1953-06-05,0.2975,0.2975,39.25,0.00757962
1953-06-08,0.2975,0.2975,39.25,0.00757962
1953-09-01,0.29,0.2900,35.25,0.00822695
1953-09-02,0.29,0.2900,35.25,0.00822695
1953-09-03,0.29,0.2900,35.25,0.00822695
1953-09-04,0.29,0.2900,35.25,0.00822695
1953-09-08,0.29,0.2900,35.25,0.00822695
1953-12-01,0.295,0.2950,35.5,0.00830986
1953-12-02,0.295,0.2950,35.5,0.00830986
1953-12-03,0.295,0.2950,35.5,0.00830986
1953-12-04,0.295,0.2950,35.5,0.00830986
1953-12-07,0.295,0.2950,35.5,0.00830986
1953-12-08,0.295,0.2950,35.5,0.00830986
1954-03-01,0.295,0.2950,35.5,0.00830986
1954-03-02,0.295,0.2950,35.5,0.00830986
1954-03-03,0.2975,0.2975,35.5,0.00838028
1954-03-04,0.2975,0.2975,35.5,0.00838028
1954-03-05,0.2975,0.2975,35.5,0.00838028
1954-03-08,0.2975,0.2975,35.5,0.00838028
1954-06-01,0.3,0.3000,35.5,0.00845070
1954-06-02,0.3,0.3000,35.5,0.00845070
1954-06-03,0.3,0.3000,35.5,0.00845070
1954-06-04,0.3,0.3000,35.5,0.00845070
1954-06-07,0.3,0.3000,35.5,0.00845070
1954-06-08,0.3,0.3000,35.5,0.00845070
1954-09-01,0.3,0.3000,35.25,0.00851064
1954-09-02,0.3,0.3000,35.25,0.00851064
1954-09-03,0.3,0.3000,35.25,0.00851064
1954-09-07,0.3,0.3000,35.25,0.00851064
1954-09-08,0.3,0.3000,35.25,0.00851064
1954-12-01,0.3,0.3000,35.25,0.00851064
1954-12-02,0.3,0.3000,35.25,0.00851064
1954-12-03,0.3,0.3000,35.25,0.00851064
1954-12-06,0.3,0.3000,35.25,0.00851064
1954-12-07,0.3,0.3000,35.25,0.00851064
1954-12-08,0.3,0.3000,35.25,0.00851064
1955-03-01,0.33,0.3300,35.25,0.00936170
1955-03-02,0.33,0.3300,35.25,0.00936170
1955-03-03,0.33,0.3300,35.25,0.00936170
1955-03-04,0.33,0.3300,35.25,0.00936170
1955-03-07,0.33,0.3300,35.25,0.00936170
1955-03-08,0.33,0.3300,35.25,0.00936170
1955-06-01,0.36,0.3600,35.25,0.01021277
1955-06-02,0.36,0.3600,35.25,0.01021277
1955-06-03,0.36,0.3600,35.25,0.01021277
1955-06-06,0.36,0.3600,35.25,0.01021277
1955-06-07,0.36,0.3600,35.25,0.01021277
1955-06-08,0.36,0.3600,35.25,0.01021277
1955-09-01,0.43,0.4300,35.15,0.01223329
1955-09-02,0.43,0.4300,35.15,0.01223329
1955-09-06,0.43,0.4300,35.15,0.01223329
1955-09-07,0.43,0.4300,35.15,0.01223329
1955-09-08,0.43,0.4300,35.15,0.01223329
1955-12-01,0.43,0.4300,35.15,0.01223329
1955-12-02,0.43,0.4300,35.15,0.01223329
1955-12-05,0.43,0.4300,35.15,0.01223329
1955-12-06,0.43,0.4300,35.15,0.01223329
1955-12-07,0.43,0.4300,35.15,0.01223329
1955-12-08,0.43,0.4300,35.15,0.01223329
1956-03-01,0.46,0.4600,35.15,0.01308677
1956-03-02,0.46,0.4600,35.15,0.01308677
1956-03-05,0.46,0.4600,35.15,0.01308677
1956-03-06,0.46,0.4600,35.15,0.01308677
1956-03-07,0.46,0.4600,35.15,0.01308677
1956-03-08,0.46,0.4600,35.15,0.01308677
1956-06-01,0.46,0.4600,35.15,0.01308677
1956-06-04,0.46,0.4600,35.15,0.01308677
1956-06-05,0.46,0.4600,35.15,0.01308677
1956-06-06,0.46,0.4600,35.15,0.01308677
1956-06-07,0.46,0.4600,35.15,0.01308677
1956-06-08,0.46,0.4600,35.15,0.01308677
1956-09-04,0.4,0.4000,35.2,0.01136364
1956-09-05,0.4,0.4000,35.2,0.01136364
1956-09-06,0.4,0.4000,35.2,0.01136364
1956-09-07,0.4,0.4000,35.2,0.01136364
1956-12-03,0.36,0.3600,35.2,0.01022727
1956-12-04,0.36,0.3600,35.2,0.01022727
1956-12-05,0.36,0.3600,35.2,0.01022727
1956-12-06,0.36,0.3600,35.2,0.01022727
1956-12-07,0.36,0.3600,35.2,0.01022727
1957-03-01,0.32,0.3200,35.2,0.00909091
1957-03-04,0.32,0.3200,35.2,0.00909091
1957-03-05,0.32,0.3200,35.2,0.00909091
1957-03-06,0.32,0.3200,35.2,0.00909091
1957-03-07,0.32,0.3200,35.2,0.00909091
1957-03-08,0.32,0.3200,35.2,0.00909091
1957-06-03,0.32,0.3200,35.15,0.00910384
1957-06-04,0.32,0.3200,35.15,0.00910384
1957-06-05,0.32,0.3200,35.15,0.00910384
1957-06-06,0.32,0.3200,35.15,0.00910384
1957-06-07,0.32,0.3200,35.15,0.00910384
1957-09-03,0.27,0.2700,35.25,0.00765957
1957-09-04,0.27,0.2700,35.25,0.00765957
1957-09-05,0.27,0.2700,35.25,0.00765957
1957-09-06,0.27,0.2700,35.25,0.00765957
1957-12-02,0.27,0.2700,35.25,0.00765957
1957-12-03,0.27,0.2700,35.25,0.00765957
1957-12-04,0.27,0.2700,35.25,0.00765957
1957-12-05,0.27,0.2700,35.25,0.00765957
1957-12-06,0.27,0.2700,35.25,0.00765957
1958-03-03,0.25,0.2500,35.25,0.00709220
1958-03-04,0.25,0.2500,35.25,0.00709220
1958-03-05,0.25,0.2500,35.25,0.00709220
1958-03-06,0.25,0.2500,35.25,0.00709220
1958-03-07,0.25,0.2500,35.25,0.00709220
1958-06-02,0.25,0.2500,35.25,0.00709220
1958-06-03,0.25,0.2500,35.25,0.00709220
1958-06-04,0.25,0.2500,35.25,0.00709220
1958-06-05,0.25,0.2500,35.25,0.00709220
1958-06-06,0.25,0.2500,35.25,0.00709220
1958-09-02,0.265,0.2650,35.25,0.00751773
1958-09-03,0.265,0.2650,35.25,0.00751773
1958-09-04,0.265,0.2650,35.25,0.00751773
1958-09-05,0.265,0.2650,35.25,0.00751773
1958-09-08,0.265,0.2650,35.25,0.00751773
1958-12-01,0.29,0.2900,35.25,0.00822695
1958-12-02,0.29,0.2900,35.25,0.00822695
1958-12-03,0.29,0.2900,35.25,0.00822695
1958-12-04,0.29,0.2900,35.25,0.00822695
1958-12-05,0.29,0.2900,35.25,0.00822695
1958-12-08,0.29,0.2900,35.25,0.00822695
1959-03-02,0.3,0.3000,35.25,0.00851064
1959-03-03,0.3,0.3000,35.25,0.00851064
1959-03-04,0.3,0.3000,35.25,0.00851064
1959-03-05,0.3,0.3000,35.25,0.00851064
1959-03-06,0.3,0.3000,35.25,0.00851064
1959-06-01,0.315,0.3150,35.25,0.00893617
1959-06-02,0.315,0.3150,35.25,0.00893617
1959-06-03,0.315,0.3150,35.25,0.00893617
1959-06-04,0.315,0.3150,35.25,0.00893617
1959-06-05,0.315,0.3150,35.25,0.00893617
1959-06-08,0.315,0.3150,35.25,0.00893617
1959-09-01,0.3,0.3000,35.25,0.00851064
1959-09-02,0.3,0.3000,35.25,0.00851064
1959-09-03,0.3,0.3000,35.25,0.00851064
1959-09-04,0.3,0.3000,35.25,0.00851064
1959-09-08,0.3,0.3000,35.25,0.00851064
1959-12-01,0.33,0.3300,35.25,0.00936170
1959-12-02,0.33,0.3300,35.25,0.00936170
1959-12-03,0.33,0.3300,35.25,0.00936170
1959-12-04,0.33,0.3300,35.25,0.00936170
1959-12-07,0.33,0.3300,35.25,0.00936170
1959-12-08,0.33,0.3300,35.25,0.00936170
1960-03-01,0.33,0.3300,35.25,0.00936170
1960-03-02,0.33,0.3300,35.25,0.00936170
1960-03-03,0.33,0.3300,35.25,0.00936170
1960-03-04,0.33,0.3300,35.25,0.00936170
1960-03-07,0.33,0.3300,35.25,0.00936170
1960-03-08,0.33,0.3300,35.25,0.00936170
1960-06-01,0.33,0.3300,35.2,0.00937500
1960-06-02,0.33,0.3300,35.2,0.00937500
1960-06-03,0.33,0.3300,35.2,0.00937500
1960-06-06,0.33,0.3300,35.2,0.00937500
1960-06-07,0.33,0.3300,35.2,0.00937500
1960-06-08,0.33,0.3300,35.2,0.00937500
1960-09-01,0.33,0.3300,36.5,0.00904110
1960-09-02,0.33,0.3300,36.5,0.00904110
1960-09-06,0.33,0.3300,36.5,0.00904110
1960-09-07,0.33,0.3300,36.5,0.00904110
1960-09-08,0.33,0.3300,36.5,0.00904110
1960-12-01,0.3,0.3000,36.5,0.00821918
1960-12-02,0.3,0.3000,36.5,0.00821918
1960-12-05,0.3,0.3000,36.5,0.00821918
1960-12-06,0.3,0.3000,36.5,0.00821918
1960-12-07,0.3,0.3000,36.5,0.00821918
1960-12-08,0.3,0.3000,36.5,0.00821918
1961-03-01,0.29,0.2900,36.5,0.00794521
1961-03-02,0.29,0.2900,36.5,0.00794521
1961-03-03,0.29,0.2900,36.5,0.00794521
1961-03-06,0.29,0.2900,36.5,0.00794521
1961-03-07,0.29,0.2900,36.5,0.00794521
1961-03-08,0.29,0.2900,36.5,0.00794521
1961-06-01,0.31,0.3100,36.5,0.00849315
1961-06-02,0.31,0.3100,36.5,0.00849315
1961-06-05,0.31,0.3100,36.5,0.00849315
1961-06-06,0.31,0.3100,36.5,0.00849315
1961-06-07,0.31,0.3100,36.5,0.00849315
1961-06-08,0.31,0.3100,36.5,0.00849315
1961-09-01,0.31,0.3100,35.15,0.00881935
1961-09-05,0.31,0.3100,35.15,0.00881935
1961-09-06,0.31,0.3100,35.15,0.00881935
1961-09-07,0.31,0.3100,35.15,0.00881935
1961-09-08,0.31,0.3100,35.15,0.00881935
1961-12-01,0.31,0.3100,35.5,0.00873239
1961-12-04,0.31,0.3100,35.5,0.00873239
1961-12-05,0.31,0.3100,35.5,0.00873239
1961-12-06,0.31,0.3100,35.5,0.00873239
1961-12-07,0.31,0.3100,35.5,0.00873239
1961-12-08,0.31,0.3100,35.5,0.00873239
1962-03-01,0.31,0.3100,35.5,0.00873239
1962-03-02,0.31,0.3100,35.5,0.00873239
1962-03-05,0.31,0.3100,35.5,0.00873239
1962-03-06,0.31,0.3100,35.5,0.00873239
1962-03-07,0.31,0.3100,35.5,0.00873239
1962-03-08,0.31,0.3100,35.5,0.00873239
1962-06-01,0.31,0.3100,35.5,0.00873239
1962-06-04,0.31,0.3100,35.5,0.00873239
1962-06-05,0.31,0.3100,35.5,0.00873239
1962-06-06,0.31,0.3100,35.5,0.00873239
1962-06-07,0.31,0.3100,35.5,0.00873239
1962-06-08,0.31,0.3100,35.5,0.00873239
1962-09-04,0.31,0.3100,35.2,0.00880682
1962-09-05,0.31,0.3100,35.2,0.00880682
1962-09-06,0.31,0.3100,35.2,0.00880682
1962-09-07,0.31,0.3100,35.2,0.00880682
1962-12-03,0.31,0.3100,35.35,0.00876945
1962-12-04,0.31,0.3100,35.35,0.00876945
1962-12-05,0.31,0.3100,35.35,0.00876945
1962-12-06,0.31,0.3100,35.35,0.00876945
1962-12-07,0.31,0.3100,35.35,0.00876945
1963-03-01,0.31,0.3100,35.35,0.00876945
1963-03-04,0.31,0.3100,35.35,0.00876945
1963-03-05,0.31,0.3100,35.35,0.00876945
1963-03-06,0.31,0.3100,35.35,0.00876945
1963-03-07,0.31,0.3100,35.35,0.00876945
1963-03-08,0.31,0.3100,35.35,0.00876945
1963-06-03,0.31,0.3100,35.42,0.00875212
1963-06-04,0.31,0.3100,35.42,0.00875212
1963-06-05,0.31,0.3100,35.42,0.00875212
1963-06-06,0.31,0.3100,35.42,0.00875212
1963-06-07,0.31,0.3100,35.42,0.00875212
1963-09-03,0.31,0.3100,35.25,0.00879433
1963-09-04,0.31,0.3100,35.25,0.00879433
1963-09-05,0.31,0.3100,35.25,0.00879433
1963-09-06,0.31,0.3100,35.25,0.00879433
1963-12-02,0.31,0.3100,35.25,0.00879433
1963-12-03,0.31,0.3100,35.25,0.00879433
1963-12-04,0.31,0.3100,35.25,0.00879433
1963-12-05,0.31,0.3100,35.25,0.00879433
1963-12-06,0.31,0.3100,35.25,0.00879433
1964-03-02,0.31,0.3100,35.25,0.00879433
1964-03-03,0.31,0.3100,35.25,0.00879433
1964-03-04,0.31,0.3100,35.25,0.00879433
1964-03-05,0.31,0.3100,35.25,0.00879433
1964-03-06,0.31,0.3100,35.25,0.00879433
1964-06-01,0.32,0.3200,35.25,0.00907801
1964-06-02,0.32,0.3200,35.25,0.00907801
1964-06-03,0.32,0.3200,35.25,0.00907801
1964-06-04,0.32,0.3200,35.25,0.00907801
1964-06-05,0.32,0.3200,35.25,0.00907801
1964-06-08,0.32,0.3200,35.25,0.00907801
1964-09-01,0.32,0.3200,35.35,0.00905233
1964-09-02,0.32,0.3200,35.35,0.00905233
1964-09-03,0.32,0.3200,35.35,0.00905233
1964-09-04,0.32,0.3200,35.35,0.00905233
1964-09-08,0.32,0.3200,35.35,0.00905233
1964-12-01,0.34,0.3400,35.35,0.00961810
1964-12-02,0.34,0.3400,35.35,0.00961810
1964-12-03,0.34,0.3400,35.35,0.00961810
1964-12-04,0.34,0.3400,35.35,0.00961810
1964-12-07,0.34,0.3400,35.35,0.00961810
1964-12-08,0.34,0.3400,35.35,0.00961810
1965-03-01,0.34,0.3400,35.35,0.00961810
1965-03-02,0.34,0.3400,35.35,0.00961810
1965-03-03,0.34,0.3400,35.35,0.00961810
1965-03-04,0.34,0.3400,35.35,0.00961810
1965-03-05,0.34,0.3400,35.35,0.00961810
1965-03-08,0.34,0.3400,35.35,0.00961810
1965-06-01,0.36,0.3600,35.25,0.01021277
1965-06-02,0.36,0.3600,35.25,0.01021277
1965-06-03,0.36,0.3600,35.25,0.01021277
1965-06-04,0.36,0.3600,35.25,0.01021277
1965-06-07,0.36,0.3600,35.25,0.01021277
1965-06-08,0.36,0.3600,35.25,0.01021277
1965-09-01,0.36,0.3600,35.5,0.01014085
1965-09-02,0.36,0.3600,35.5,0.01014085
1965-09-03,0.36,0.3600,35.5,0.01014085
1965-09-07,0.36,0.3600,35.5,0.01014085
1965-09-08,0.36,0.3600,35.5,0.01014085
1965-12-01,0.36,0.3600,35.5,0.01014085
1965-12-02,0.36,0.3600,35.5,0.01014085
1965-12-03,0.36,0.3600,35.5,0.01014085
1965-12-06,0.36,0.3600,35.5,0.01014085
1965-12-07,0.36,0.3600,35.5,0.01014085
1965-12-08,0.36,0.3600,35.5,0.01014085
1966-03-01,0.36,0.3600,35.5,0.01014085
1966-03-02,0.36,0.3600,35.5,0.01014085
1966-03-03,0.36,0.3600,35.5,0.01014085
1966-03-04,0.36,0.3600,35.5,0.01014085
1966-03-07,0.36,0.3600,35.5,0.01014085
1966-03-08,0.36,0.3600,35.5,0.01014085
1966-06-01,0.36,0.3600,35.5,0.01014085
1966-06-02,0.36,0.3600,35.5,0.01014085
1966-06-03,0.36,0.3600,35.5,0.01014085
1966-06-06,0.36,0.3600,35.5,0.01014085
1966-06-07,0.36,0.3600,35.5,0.01014085
1966-06-08,0.36,0.3600,35.5,0.01014085
1966-09-01,0.36,0.3600,35.3,0.01019830
1966-09-02,0.38,0.3800,35.3,0.01076487
1966-09-06,0.36,0.3600,35.3,0.01019830
1966-09-07,0.36,0.3600,35.3,0.01019830
1966-09-08,0.36,0.3600,35.3,0.01019830
1966-12-01,0.36,0.3600,35.4,0.01016949
1966-12-02,0.36,0.3600,35.4,0.01016949
1966-12-05,0.36,0.3600,35.4,0.01016949
1966-12-06,0.36,0.3600,35.4,0.01016949
1966-12-07,0.36,0.3600,35.4,0.01016949
1966-12-08,0.36,0.3600,35.4,0.01016949
1967-03-01,0.38,0.3800,35.4,0.01073446
1967-03-02,0.38,0.3800,35.4,0.01073446
1967-03-03,0.38,0.3800,35.4,0.01073446
1967-03-06,0.38,0.3800,35.4,0.01073446
1967-03-07,0.38,0.3800,35.4,0.01073446
1967-03-08,0.38,0.3800,35.4,0.01073446
1967-06-01,0.38,0.3800,35.27,0.01077403
1967-06-02,0.38,0.3800,35.27,0.01077403
1967-06-05,0.38,0.3800,35.27,0.01077403
1967-06-06,0.38,0.3800,35.27,0.01077403
1967-06-07,0.38,0.3800,35.27,0.01077403
1967-06-08,0.38,0.3800,35.27,0.01077403
1967-09-01,0.38,0.3800,35.5,0.01070423
1967-09-05,0.38,0.3800,35.5,0.01070423
1967-09-06,0.38,0.3800,35.5,0.01070423
1967-09-07,0.38,0.3800,35.5,0.01070423
1967-09-08,0.38,0.3800,35.5,0.01070423
1967-12-01,0.38,0.3800,35.5,0.01070423
1967-12-04,0.38,0.3800,35.5,0.01070423
1967-12-05,0.38,0.3800,35.5,0.01070423
1967-12-06,0.38,0.3800,35.5,0.01070423
1967-12-07,0.38,0.3800,35.5,0.01070423
1967-12-08,0.38,0.3800,35.5,0.01070423
1968-01-31,0.38,0.3800,35.2,0.01079545
1968-02-01,0.38,0.3800,35.2,0.01079545
1968-02-02,0.38,0.3800,35.2,0.01079545
1968-02-05,0.38,0.3800,35.2,0.01079545
1968-02-06,0.38,0.3800,35.2,0.01079545
1968-02-07,0.38,0.3800,35.2,0.01079545
1968-02-29,0.38,0.3800,35.2,0.01079545
1968-03-01,0.38,0.3800,35.2,0.01079545
1968-03-04,0.38,0.3800,35.2,0.01079545
1968-03-05,0.38,0.3800,35.2,0.01079545
1968-03-06,0.38,0.3800,35.2,0.01079545
1968-03-07,0.38,0.3800,35.2,0.01079545
1968-03-29,0.42,0.4200,39.4,0.01065990
1968-04-01,0.42,0.4200,39.4,0.01065990
1968-04-02,0.42,0.4200,39.4,0.01065990
1968-04-03,0.42,0.4200,39.4,0.01065990
1968-04-04,0.42,0.4200,39.4,0.01065990
1968-04-05,0.42,0.4200,39.4,0.01065990
1968-04-30,0.42,0.4200,39.1,0.01074169
1968-05-01,0.42,0.4200,39.1,0.01074169
1968-05-02,0.42,0.4200,39.1,0.01074169
1968-05-03,0.42,0.4200,39.1,0.01074169
1968-05-06,0.42,0.4200,39.1,0.01074169
1968-05-07,0.42,0.4200,39.1,0.01074169
1968-05-31,0.42,0.4200,41.3,0.01016949
1968-06-03,0.42,0.4200,41.3,0.01016949
1968-06-04,0.42,0.4200,41.3,0.01016949
1968-06-05,0.42,0.4200,41.3,0.01016949
1968-06-06,0.42,0.4200,41.3,0.01016949
1968-06-07,0.42,0.4200,41.3,0.01016949
1968-06-28,0.42,0.4200,41,0.01024390
1968-07-01,0.42,0.4200,41,0.01024390
1968-07-02,0.42,0.4200,41,0.01024390
1968-07-03,0.42,0.4200,41,0.01024390
1968-07-05,0.42,0.4200,41,0.01024390
1968-07-31,0.42,0.4200,38.75,0.01083871
1968-08-01,0.42,0.4200,38.75,0.01083871
1968-08-02,0.42,0.4200,38.75,0.01083871
1968-08-05,0.42,0.4200,38.75,0.01083871
1968-08-06,0.42,0.4200,38.75,0.01083871
1968-08-07,0.42,0.4200,38.75,0.01083871
1968-08-30,0.42,0.4200,39.9,0.01052632
1968-09-03,0.42,0.4200,39.9,0.01052632
1968-09-04,0.42,0.4200,39.9,0.01052632
1968-09-05,0.42,0.4200,39.9,0.01052632
1968-09-06,0.42,0.4200,39.9,0.01052632
1968-09-30,0.42,0.4200,38.55,0.01089494
1968-10-01,0.42,0.4200,38.55,0.01089494
1968-10-02,0.42,0.4200,38.55,0.01089494
1968-10-03,0.42,0.4200,38.55,0.01089494
1968-10-04,0.42,0.4200,38.55,0.01089494
1968-10-07,0.42,0.4200,38.55,0.01089494
1968-10-31,0.42,0.4200,39.5,0.01063291
1968-11-01,0.42,0.4200,39.5,0.01063291
1968-11-04,0.42,0.4200,39.5,0.01063291
1968-11-06,0.42,0.4200,39.5,0.01063291
1968-11-07,0.42,0.4200,39.5,0.01063291
1968-11-29,0.42,0.4200,40.62,0.01033973
1968-12-02,0.42,0.4200,40.62,0.01033973
1968-12-03,0.42,0.4200,40.62,0.01033973
1968-12-04,0.42,0.4200,40.62,0.01033973
1968-12-05,0.42,0.4200,40.62,0.01033973
1968-12-06,0.42,0.4200,40.62,0.01033973
1968-12-31,0.42,0.4200,41.72,0.01006711
1969-01-02,0.42,0.4200,41.72,0.01006711
1969-01-03,0.42,0.4200,41.72,0.01006711
1969-01-06,0.42,0.4200,41.72,0.01006711
1969-01-07,0.44,0.4400,41.72,0.01054650
1969-01-31,0.44,0.4400,42.52,0.01034807
1969-02-03,0.44,0.4400,42.52,0.01034807
1969-02-04,0.44,0.4400,42.52,0.01034807
1969-02-05,0.44,0.4400,42.52,0.01034807
1969-02-06,0.44,0.4400,42.52,0.01034807
1969-02-07,0.44,0.4400,42.52,0.01034807
1969-02-28,0.44,0.4400,42.7,0.01030445
1969-03-03,0.44,0.4400,42.7,0.01030445
1969-03-04,0.44,0.4400,42.7,0.01030445
1969-03-05,0.44,0.4400,42.7,0.01030445
1969-03-06,0.44,0.4400,42.7,0.01030445
1969-03-07,0.44,0.4400,42.7,0.01030445
1969-03-31,0.44,0.4400,43.4,0.01013825
1969-04-01,0.44,0.4400,43.4,0.01013825
1969-04-02,0.44,0.4400,43.4,0.01013825
1969-04-03,0.44,0.4400,43.4,0.01013825
1969-04-07,0.44,0.4400,43.4,0.01013825
1969-04-30,0.44,0.4400,43.6,0.01009174
1969-05-01,0.44,0.4400,43.6,0.01009174
1969-05-02,0.44,0.4400,43.6,0.01009174
1969-05-05,0.44,0.4400,43.6,0.01009174
1969-05-06,0.44,0.4400,43.6,0.01009174
1969-05-07,0.44,0.4400,43.6,0.01009174
1969-06-02,0.46,0.4600,42.9,0.01072261
1969-06-03,0.46,0.4600,42.5,0.01082353
1969-06-04,0.46,0.4600,42.3,0.01087470
1969-06-05,0.46,0.4600,41.8,0.01100478
1969-06-06,0.46,0.4600,40.9,0.01124694
1969-06-09,0.46,0.4600,41.5,0.01108434
