Date,AssetPrice,AssetPriceUSD,GoldPrice,Ratio
1942-03-01,0.38,0.3800,35.5,0.01070423
1942-06-01,0.38,0.3800,35,0.01085714
1942-09-01,0.45,0.4500,36.25,0.01241379
1942-12-01,0.45,0.4500,35.5,0.01267606
1943-03-01,0.45,0.4500,35.5,0.01267606
1943-06-01,0.45,0.4500,35.5,0.01267606
1943-09-01,0.45,0.4500,36.5,0.01232877
1943-12-01,0.45,0.4500,36.5,0.01232877
1944-03-01,0.45,0.4500,36.5,0.01232877
1944-06-01,0.45,0.4500,36.75,0.01224490
1944-09-01,0.45,0.4500,36,0.01250000
1944-12-01,0.45,0.4500,36.25,0.01241379
1945-03-01,0.52,0.5200,36.25,0.01434483
1945-06-01,0.52,0.5200,36.25,0.01434483
1945-09-01,0.71,0.7100,38.25,0.01856209
1945-12-01,0.71,0.7100,37.25,0.01906040
1946-03-01,0.8,0.8000,37.75,0.02119205
1946-06-01,0.8,0.8000,37.75,0.02119205
1946-09-01,0.87,0.8700,39.5,0.02202532
1946-12-01,0.87,0.8700,38.25,0.02274510
1947-03-01,0.75,0.7500,38.25,0.01960784
1947-06-01,0.75,0.7500,37.5,0.02000000
1947-09-01,0.72,0.7200,43.25,0.01664740
1947-12-01,0.72,0.7200,43,0.01674419
1948-03-01,0.7,0.7000,43,0.01627907
1948-06-01,0.7,0.7000,43.25,0.01618497
1948-09-01,0.74,0.7400,41.5,0.01783133
1948-12-01,0.74,0.7400,42,0.01761905
1949-03-01,0.72,0.7200,42,0.01714286
1949-06-01,0.72,0.7200,42.5,0.01694118
1949-09-01,0.73,0.7300,40.5,0.01802469
1949-12-01,0.73,0.7300,40.5,0.01802469
1950-03-01,0.74,0.7400,40.5,0.01827160
1950-06-01,0.74,0.7400,41.5,0.01783133
1950-09-01,0.8,0.8000,36.5,0.02191781
1950-12-01,0.8,0.8000,40.25,0.01987578
1951-03-01,0.88,0.8800,40.25,0.02186335
1951-06-01,0.88,0.8800,44,0.02000000
1951-09-01,0.89,0.8900,40,0.02225000
1951-12-01,0.89,0.8900,40,0.02225000
1952-03-01,0.85,0.8500,40,0.02125000
1952-06-01,0.85,0.8500,40.75,0.02085890
1952-09-01,0.83,0.8300,38.15,0.02175623
1952-12-01,0.83,0.8300,38.7,0.02144703
1953-03-01,0.85,0.8500,38.7,0.02196382
1953-06-01,0.85,0.8500,39.25,0.02165605
1953-09-01,0.85,0.8500,35.25,0.02411348
1953-12-01,0.85,0.8500,35.5,0.02394366
1954-03-01,0.85,0.8500,35.5,0.02394366
1954-06-01,0.85,0.8500,35.5,0.02394366
1954-09-01,0.85,0.8500,35.25,0.02411348
1954-12-01,0.85,0.8500,35.25,0.02411348
1955-03-01,0.89,0.8900,35.25,0.02524823
1955-06-01,0.89,0.8900,35.25,0.02524823
1955-09-01,0.91,0.9100,35.15,0.02588905
1955-12-01,0.91,0.9100,35.15,0.02588905
1956-03-01,0.91,0.9100,35.15,0.02588905
1956-06-01,0.91,0.9100,35.15,0.02588905
1956-09-01,0.91,0.9100,35.2,0.02585227
1956-12-01,0.91,0.9100,35.2,0.02585227
1957-03-01,0.91,0.9100,35.2,0.02585227
1957-06-01,0.91,0.9100,35.15,0.02588905
1957-09-01,0.9,0.9000,35.25,0.02553191
1957-12-01,0.9,0.9000,35.25,0.02553191
1958-03-01,0.89,0.8900,35.25,0.02524823
1958-06-01,0.89,0.8900,35.25,0.02524823
1958-09-01,0.9,0.9000,35.25,0.02553191
1958-12-01,0.9,0.9000,35.25,0.02553191
1959-03-01,0.91,0.9100,35.25,0.02581560
1959-06-01,0.91,0.9100,35.25,0.02581560
1959-09-01,0.91,0.9100,35.25,0.02581560
1959-12-01,0.91,0.9100,35.25,0.02581560
1960-03-01,0.91,0.9100,35.25,0.02581560
1960-06-01,0.91,0.9100,35.2,0.02585227
1960-09-01,0.91,0.9100,36.5,0.02493151
1960-12-01,0.91,0.9100,36.5,0.02493151
1961-03-01,0.92,0.9200,36.5,0.02520548
1961-06-01,0.92,0.9200,36.5,0.02520548
1961-09-01,1.03,1.0300,35.15,0.02930299
1961-12-01,1.03,1.0300,35.5,0.02901408
1962-03-01,1.09,1.0900,35.5,0.03070423
1962-06-01,1.09,1.0900,35.5,0.03070423
1962-09-01,1.2,1.2000,35.2,0.03409091
1962-12-01,1.2,1.2000,35.35,0.03394625
1963-03-01,1.28,1.2800,35.35,0.03620934
1963-06-01,1.28,1.2800,35.42,0.03613778
1963-09-03,1.29,1.2900,35.25,0.03659574
1963-09-04,1.3,1.3000,35.25,0.03687943
1963-09-05,1.3,1.3000,35.25,0.03687943
1963-09-06,1.3,1.3000,35.25,0.03687943
1963-12-02,1.29,1.2900,35.25,0.03659574
1963-12-03,1.29,1.2900,35.25,0.03659574
1963-12-04,1.29,1.2900,35.25,0.03659574
1963-12-05,1.29,1.2900,35.25,0.03659574
1963-12-06,1.29,1.2900,35.25,0.03659574
1964-03-02,1.3,1.3000,35.25,0.03687943
1964-03-03,1.3,1.3000,35.25,0.03687943
1964-03-04,1.3,1.3000,35.25,0.03687943
1964-03-05,1.3,1.3000,35.25,0.03687943
1964-03-06,1.3,1.3000,35.25,0.03687943
1964-06-01,1.3,1.3000,35.25,0.03687943
1964-06-02,1.3,1.3000,35.25,0.03687943
1964-06-03,1.3,1.3000,35.25,0.03687943
1964-06-04,1.3,1.3000,35.25,0.03687943
1964-06-05,1.3,1.3000,35.25,0.03687943
1964-06-08,1.3,1.3000,35.25,0.03687943
1964-09-01,1.3,1.3000,35.35,0.03677511
1964-09-02,1.3,1.3000,35.35,0.03677511
1964-09-03,1.3,1.3000,35.35,0.03677511
1964-09-04,1.3,1.3000,35.35,0.03677511
1964-09-08,1.3,1.3000,35.35,0.03677511
1964-12-01,1.35,1.3500,35.35,0.03818953
1964-12-02,1.35,1.3500,35.35,0.03818953
1964-12-03,1.35,1.3500,35.35,0.03818953
1964-12-04,1.35,1.3500,35.35,0.03818953
1964-12-07,1.35,1.3500,35.35,0.03818953
1964-12-08,1.35,1.3500,35.35,0.03818953
1965-03-01,1.32,1.3200,35.35,0.03734088
1965-03-02,1.32,1.3200,35.35,0.03734088
1965-03-03,1.32,1.3200,35.35,0.03734088
1965-03-04,1.32,1.3200,35.35,0.03734088
1965-03-05,1.32,1.3200,35.35,0.03734088
1965-03-08,1.33,1.3300,35.35,0.03762376
1965-06-01,1.31,1.3100,35.25,0.03716312
1965-06-02,1.3,1.3000,35.25,0.03687943
1965-06-03,1.32,1.3200,35.25,0.03744681
1965-06-04,1.29,1.2900,35.25,0.03659574
1965-06-07,1.28,1.2800,35.25,0.03631206
1965-06-08,1.28,1.2800,35.25,0.03631206
1965-09-01,1.3,1.3000,35.5,0.03661972
1965-09-02,1.3,1.3000,35.5,0.03661972
1965-09-03,1.3,1.3000,35.5,0.03661972
1965-09-07,1.3,1.3000,35.5,0.03661972
1965-09-08,1.3,1.3000,35.5,0.03661972
1965-12-01,1.29,1.2900,35.5,0.03633803
1965-12-02,1.29,1.2900,35.5,0.03633803
1965-12-03,1.29,1.2900,35.5,0.03633803
1965-12-06,1.29,1.2900,35.5,0.03633803
1965-12-07,1.29,1.2900,35.5,0.03633803
1965-12-08,1.29,1.2900,35.5,0.03633803
1966-03-01,1.29,1.2900,35.5,0.03633803
1966-03-02,1.29,1.2900,35.5,0.03633803
1966-03-03,1.29,1.2900,35.5,0.03633803
1966-03-04,1.29,1.2900,35.5,0.03633803
1966-03-07,1.29,1.2900,35.5,0.03633803
1966-03-08,1.29,1.2900,35.5,0.03633803
1966-06-01,1.34,1.3400,35.5,0.03774648
1966-06-02,1.34,1.3400,35.5,0.03774648
1966-06-03,1.34,1.3400,35.5,0.03774648
1966-06-06,1.34,1.3400,35.5,0.03774648
1966-06-07,1.34,1.3400,35.5,0.03774648
1966-06-08,1.34,1.3400,35.5,0.03774648
1966-09-01,1.33,1.3300,35.3,0.03767705
1966-09-02,1.33,1.3300,35.3,0.03767705
1966-09-06,1.33,1.3300,35.3,0.03767705
1966-09-07,1.33,1.3300,35.3,0.03767705
1966-09-08,1.33,1.3300,35.3,0.03767705
1966-12-01,1.31,1.3100,35.4,0.03700565
1966-12-02,1.31,1.3100,35.4,0.03700565
1966-12-05,1.31,1.3100,35.4,0.03700565
1966-12-06,1.31,1.3100,35.4,0.03700565
1966-12-07,1.31,1.3100,35.4,0.03700565
1966-12-08,1.31,1.3100,35.4,0.03700565
1967-03-01,1.36,1.3600,35.4,0.03841808
1967-03-02,1.35,1.3500,35.4,0.03813559
1967-03-03,1.36,1.3600,35.4,0.03841808
1967-03-06,1.36,1.3600,35.4,0.03841808
1967-03-07,1.36,1.3600,35.4,0.03841808
1967-03-08,1.36,1.3600,35.4,0.03841808
1967-06-01,1.71,1.7100,35.27,0.04848313
1967-06-02,1.76,1.7600,35.27,0.04990077
1967-06-05,1.81,1.8100,35.27,0.05131840
1967-06-06,1.76,1.7600,35.27,0.04990077
1967-06-07,1.74,1.7400,35.27,0.04933371
1967-06-08,1.79,1.7900,35.27,0.05075135
1967-09-01,1.72,1.7200,35.5,0.04845070
1967-09-05,1.71,1.7100,35.5,0.04816901
1967-09-06,1.7,1.7000,35.5,0.04788732
1967-09-07,1.71,1.7100,35.5,0.04816901
1967-09-08,1.72,1.7200,35.5,0.04845070
1967-12-01,2.12,2.1200,35.5,0.05971831
1967-12-04,2.14,2.1400,35.5,0.06028169
1967-12-05,2.13,2.1300,35.5,0.06000000
1967-12-06,2.12,2.1200,35.5,0.05971831
1967-12-07,2.11,2.1100,35.5,0.05943662
1967-12-08,2.14,2.1400,35.5,0.06028169
1968-01-31,2.07,2.0700,35.2,0.05880682
1968-02-01,2.05,2.0500,35.2,0.05823864
1968-02-02,2.03,2.0300,35.2,0.05767045
1968-02-05,1.96,1.9600,35.2,0.05568182
1968-02-06,1.99,1.9900,35.2,0.05653409
1968-02-07,2.01,2.0100,35.2,0.05710227
1968-02-29,2.21,2.2100,35.2,0.06278409
1968-03-01,2.23,2.2300,35.2,0.06335227
1968-03-04,2.27,2.2700,35.2,0.06448864
1968-03-05,2.34,2.3400,35.2,0.06647727
1968-03-06,2.21,2.2100,35.2,0.06278409
1968-03-07,2.3,2.3000,35.2,0.06534091
1968-03-29,2.26,2.2600,39.4,0.05736041
1968-04-01,2.21,2.2100,39.4,0.05609137
1968-04-02,2.19,2.1900,39.4,0.05558376
1968-04-03,2.09,2.0900,39.4,0.05304569
1968-04-04,2.08,2.0800,39.4,0.05279188
1968-04-05,2.15,2.1500,39.4,0.05456853
1968-04-30,2.5,2.5000,39.1,0.06393862
1968-05-01,2.47,2.4700,39.1,0.06317136
1968-05-02,2.51,2.5100,39.1,0.06419437
1968-05-03,2.53,2.5300,39.1,0.06470588
1968-05-06,2.47,2.4700,39.1,0.06317136
1968-05-07,2.54,2.5400,39.1,0.06496164
1968-06-03,2.56,2.5600,41.3,0.06198547
1968-06-04,2.48,2.4800,41.3,0.06004843
1968-06-05,2.56,2.5600,41.3,0.06198547
1968-06-06,2.64,2.6400,41.3,0.06392252
1968-06-07,2.61,2.6100,41.3,0.06319613
1968-06-28,2.63,2.6300,41,0.06414634
1968-07-01,2.6,2.6000,41,0.06341463
1968-07-02,2.6,2.6000,41,0.06341463
1968-07-03,2.61,2.6100,41,0.06365854
1968-07-31,2.32,2.3200,38.75,0.05987097
1968-08-01,2.33,2.3300,38.75,0.06012903
1968-08-02,2.34,2.3400,38.75,0.06038710
1968-08-05,2.25,2.2500,38.75,0.05806452
1968-08-06,2.28,2.2800,38.75,0.05883871
1968-08-07,2.26,2.2600,38.75,0.05832258
1968-08-30,2.35,2.3500,39.9,0.05889724
1968-09-03,2.37,2.3700,39.9,0.05939850
1968-09-04,2.4,2.4000,39.9,0.06015038
1968-09-05,2.38,2.3800,39.9,0.05964912
1968-09-06,2.36,2.3600,39.9,0.05914787
1968-09-30,2.2,2.2000,38.55,0.05706874
1968-10-01,2.12,2.1200,38.55,0.05499351
1968-10-02,2.15,2.1500,38.55,0.05577173
1968-10-03,2.17,2.1700,38.55,0.05629053
1968-10-04,2.16,2.1600,38.55,0.05603113
1968-10-07,2.17,2.1700,38.55,0.05629053
1968-10-31,2.08,2.0800,39.5,0.05265823
1968-11-01,2.13,2.1300,39.5,0.05392405
1968-11-04,2.15,2.1500,39.5,0.05443038
1968-11-06,2.15,2.1500,39.5,0.05443038
1968-11-07,2.13,2.1300,39.5,0.05392405
1968-11-29,2.09,2.0900,40.62,0.05145249
1968-12-02,2.08,2.0800,40.62,0.05120630
1968-12-03,2.13,2.1300,40.62,0.05243722
1968-12-04,2.15,2.1500,40.62,0.05292959
1968-12-05,2.17,2.1700,40.62,0.05342196
1968-12-06,2.18,2.1800,40.62,0.05366814
1968-12-31,2.1,2.1000,41.72,0.05033557
1969-01-02,2.12,2.1200,41.72,0.05081496
1969-01-03,2.11,2.1100,41.72,0.05057526
1969-01-06,2.1,2.1000,41.72,0.05033557
1969-01-07,2.11,2.1100,41.72,0.05057526
1969-01-31,2.11,2.1100,42.52,0.04962371
1969-02-03,2.1,2.1000,42.52,0.04938852
1969-02-04,2.09,2.0900,42.52,0.04915334
1969-02-05,1.99,1.9900,42.52,0.04680151
1969-02-06,1.95,1.9500,42.52,0.04586077
1969-02-07,1.94,1.9400,42.52,0.04562559
1969-02-28,1.9,1.9000,42.7,0.04449649
1969-03-03,1.89,1.8900,42.7,0.04426230
1969-03-04,1.94,1.9400,42.7,0.04543326
1969-03-05,1.95,1.9500,42.7,0.04566745
1969-03-06,2,2.0000,42.7,0.04683841
1969-03-07,1.96,1.9600,42.7,0.04590164
1969-04-01,1.85,1.8500,43.4,0.04262673
1969-04-02,1.86,1.8600,43.4,0.04285714
1969-04-03,1.88,1.8800,43.4,0.04331797
1969-04-07,1.87,1.8700,43.4,0.04308756
1969-04-30,1.81,1.8100,43.6,0.04151376
1969-05-01,1.81,1.8100,43.6,0.04151376
1969-05-02,1.8,1.8000,43.6,0.04128440
1969-05-05,1.78,1.7800,43.6,0.04082569
1969-05-06,1.84,1.8400,43.6,0.04220183
1969-05-07,1.87,1.8700,43.6,0.04288991
1969-06-03,1.78,1.7800,42.5,0.04188235
1969-06-05,1.77,1.7700,41.8,0.04234450
1969-06-06,1.76,1.7600,40.9,0.04303178
1969-06-09,1.71,1.7100,41.5,0.04120482
1969-06-10,1.79,1.7900,42.5,0.04211765
1969-06-11,1.78,1.7800,41.6,0.04278846
1969-06-12,1.78,1.7800,41.7,0.04268585
1969-06-13,1.77,1.7700,41.8,0.04234450
1969-06-16,1.75,1.7500,40.8,0.04289216
1969-06-17,1.58,1.5800,41.7,0.03788969
1969-06-18,1.69,1.6900,41.6,0.04062500
1969-06-19,1.72,1.7200,41.6,0.04134615
1969-06-20,1.6,1.6000,41.5,0.03855422
1969-06-23,1.69,1.6900,41.5,0.04072289
1969-06-24,1.7,1.7000,41.2,0.04126214
1969-06-25,1.69,1.6900,41.1,0.04111922
1969-06-26,1.67,1.6700,41.2,0.04053398
1969-06-27,1.66,1.6600,41.3,0.04019370
1969-06-30,1.7,1.7000,41.4,0.04106280
1969-07-02,1.68,1.6800,41.4,0.04057971
1969-07-03,1.68,1.6800,41.8,0.04019139
1969-07-07,1.72,1.7200,42,0.04095238
1969-07-08,1.72,1.7200,42.3,0.04066194
1969-07-09,1.75,1.7500,42,0.04166667
1969-07-10,1.74,1.7400,42.1,0.04133017
1969-07-11,1.75,1.7500,42.1,0.04156770
1969-07-14,1.78,1.7800,42.2,0.04218009
1969-07-15,1.78,1.7800,42.2,0.04218009
1969-07-16,1.74,1.7400,42,0.04142857
1969-07-17,1.76,1.7600,42.2,0.04170616
1969-07-18,1.77,1.7700,42.2,0.04194313
1969-07-22,1.75,1.7500,42.1,0.04156770
1969-07-23,1.73,1.7300,42,0.04119048
1969-07-24,1.73,1.7300,42.1,0.04109264
1969-07-25,1.75,1.7500,42.1,0.04156770
1969-07-28,1.71,1.7100,42,0.04071429
1969-07-29,1.69,1.6900,41.7,0.04052758
1969-07-30,1.72,1.7200,41.7,0.04124700
1969-07-31,1.7,1.7000,41.6,0.04086538
1969-08-01,1.71,1.7100,41.6,0.04110577
1969-08-04,1.7,1.7000,41.5,0.04096386
1969-08-05,1.76,1.7600,41.3,0.04261501
1969-08-06,1.72,1.7200,41.2,0.04174757
1969-08-07,1.75,1.7500,41.3,0.04237288
1969-08-08,1.76,1.7600,41.3,0.04261501
1969-08-11,1.8,1.8000,41.4,0.04347826
1969-08-12,1.81,1.8100,41.3,0.04382567
1969-08-13,1.85,1.8500,41.4,0.04468599
1969-08-14,1.79,1.7900,41.4,0.04323671
1969-08-15,1.8,1.8000,41.1,0.04379562
1969-08-18,1.75,1.7500,41.4,0.04227053
1969-08-19,1.75,1.7500,41.1,0.04257908
1969-08-20,1.74,1.7400,41.3,0.04213075
1969-08-21,1.75,1.7500,41.3,0.04237288
1969-08-22,1.75,1.7500,41.3,0.04237288
1969-08-25,1.75,1.7500,41.1,0.04257908
1969-08-26,1.75,1.7500,41.1,0.04257908
1969-08-27,1.74,1.7400,41.2,0.04223301
1969-08-28,1.75,1.7500,40.9,0.04278729
1969-08-29,1.76,1.7600,41.1,0.04282238
1969-09-02,1.78,1.7800,40.9,0.04352078
1969-09-03,1.78,1.7800,41,0.04341463
1969-09-04,1.76,1.7600,41.1,0.04282238
1969-09-05,1.79,1.7900,41.1,0.04355231
1969-09-08,1.81,1.8100,41.1,0.04403893
1969-09-09,1.83,1.8300,41.2,0.04441748
1969-09-10,1.82,1.8200,41.1,0.04428224
1969-09-11,1.84,1.8400,41.1,0.04476886
1969-09-12,1.85,1.8500,41.3,0.04479419
1969-09-15,1.83,1.8300,41.2,0.04441748
1969-09-16,1.87,1.8700,41.2,0.04538835
1969-09-17,1.85,1.8500,41.2,0.04490291
1969-09-18,1.91,1.9100,41.1,0.04647202
1969-09-19,1.92,1.9200,41.1,0.04671533
1969-09-22,1.96,1.9600,41.1,0.04768856
1969-09-23,2,2.0000,41.1,0.04866180
1969-09-24,2.03,2.0300,41,0.04951220
1969-09-25,1.98,1.9800,41,0.04829268
1969-09-26,1.96,1.9600,41,0.04780488
1969-09-29,2.01,2.0100,40.9,0.04914425
1969-09-30,1.99,1.9900,40.9,0.04865526
1969-10-01,2,2.0000,41,0.04878049
1969-10-02,2,2.0000,41.1,0.04866180
1969-10-03,1.97,1.9700,41.2,0.04781553
1969-10-06,1.93,1.9300,41,0.04707317
1969-10-07,1.94,1.9400,41,0.04731707
1969-10-08,1.95,1.9500,40.9,0.04767726
1969-10-09,1.96,1.9600,41,0.04780488
1969-10-10,1.96,1.9600,40.9,0.04792176
1969-10-14,1.92,1.9200,40.9,0.04694377
1969-10-15,1.92,1.9200,40.9,0.04694377
1969-10-16,1.99,1.9900,40.8,0.04877451
1969-10-17,1.99,1.9900,40.8,0.04877451
1969-10-20,2.08,2.0800,40.6,0.05123153
1969-10-21,1.99,1.9900,40.5,0.04913580
1969-10-22,2.01,2.0100,40.3,0.04987593
1969-10-23,1.99,1.9900,40.2,0.04950249
1969-10-24,1.99,1.9900,40.3,0.04937965
1969-10-27,2.11,2.1100,40.4,0.05222772
1969-10-28,2.1,2.1000,40.3,0.05210918
1969-10-29,2.16,2.1600,40.2,0.05373134
1969-10-30,2.14,2.1400,40.1,0.05336658
1969-10-31,2.18,2.1800,40,0.05450000
1969-11-03,2.16,2.1600,39.8,0.05427136
1969-11-05,2.19,2.1900,39.6,0.05530303
1969-11-06,2.18,2.1800,39.2,0.05561224
1969-11-07,2.14,2.1400,38.7,0.05529716
1969-11-10,2.15,2.1500,38.3,0.05613577
1969-11-12,2.14,2.1400,38,0.05631579
1969-11-13,2.1,2.1000,38,0.05526316
1969-11-14,2.11,2.1100,38.1,0.05538058
1969-11-17,2.06,2.0600,38,0.05421053
1969-11-18,2.05,2.0500,37.8,0.05423280
1969-11-19,2.06,2.0600,36.8,0.05597826
1969-11-20,2.09,2.0900,36.5,0.05726027
1969-11-21,2.09,2.0900,36.3,0.05757576
1969-11-24,2.07,2.0700,35.7,0.05798319
1969-11-25,2.06,2.0600,35.7,0.05770308
1969-11-26,2.06,2.0600,35.8,0.05754190
1969-11-28,2.1,2.1000,35.9,0.05849582
1969-12-01,2.13,2.1300,35.7,0.05966387
1969-12-02,2.11,2.1100,35.5,0.05943662
1969-12-03,2.08,2.0800,35.6,0.05842697
1969-12-04,2.03,2.0300,35.4,0.05734463
1969-12-05,2.03,2.0300,35.4,0.05734463
1969-12-08,1.96,1.9600,35.2,0.05568182
1969-12-09,1.91,1.9100,35.2,0.05426136
1969-12-10,1.91,1.9100,35.2,0.05426136
1969-12-11,1.94,1.9400,35.4,0.05480226
1969-12-12,1.93,1.9300,35.5,0.05436620
1969-12-15,1.93,1.9300,35.3,0.05467422
1969-12-16,1.89,1.8900,35.2,0.05369318
1969-12-17,1.91,1.9100,35.3,0.05410765
1969-12-18,1.91,1.9100,35.2,0.05426136
1969-12-19,1.91,1.9100,35.2,0.05426136
1969-12-22,1.93,1.9300,35.3,0.05467422
1969-12-23,1.95,1.9500,35.3,0.05524079
1969-12-24,1.98,1.9800,35.4,0.05593220
1969-12-29,1.96,1.9600,35.4,0.05536723
1969-12-30,1.95,1.9500,35.4,0.05508475
1969-12-31,1.97,1.9700,35.4,0.05564972
1970-01-05,2.01,2.0100,35.4,0.05677966
1970-01-06,1.99,1.9900,35.2,0.05653409
1970-01-07,2,2.0000,35.2,0.05681818
1970-01-08,2,2.0000,35.1,0.05698006
1970-01-09,1.97,1.9700,35.1,0.05612536
1970-01-12,2,2.0000,35.1,0.05698006
1970-01-13,2,2.0000,35.1,0.05698006
1970-01-14,2.03,2.0300,35.1,0.05783476
1970-01-15,2.01,2.0100,35,0.05742857
1970-01-16,2.03,2.0300,34.9,0.05816619
1970-01-19,2.06,2.0600,34.9,0.05902579
1970-01-20,2.04,2.0400,35,0.05828571
1970-01-21,2.03,2.0300,35,0.05800000
1970-01-22,2.04,2.0400,35.2,0.05795455
1970-01-23,2.05,2.0500,35.2,0.05823864
1970-01-26,2.04,2.0400,35.1,0.05811966
1970-01-27,2.02,2.0200,35.2,0.05738636
1970-01-28,2.04,2.0400,35.2,0.05795455
1970-01-29,2.03,2.0300,35.2,0.05767045
1970-01-30,2.04,2.0400,35.2,0.05795455
1970-02-02,2.03,2.0300,35.2,0.05767045
1970-02-03,2.05,2.0500,35.2,0.05823864
1970-02-04,2.04,2.0400,35.2,0.05795455
1970-02-05,2.05,2.0500,35.2,0.05823864
1970-02-06,2.06,2.0600,35.2,0.05852273
1970-02-09,2.06,2.0600,35.2,0.05852273
1970-02-10,2.04,2.0400,35.2,0.05795455
1970-02-11,2.01,2.0100,35.2,0.05710227
1970-02-13,2.03,2.0300,35.2,0.05767045
1970-02-16,2,2.0000,35.2,0.05681818
1970-02-17,1.99,1.9900,35.2,0.05653409
1970-02-18,2.01,2.0100,35.1,0.05726496
1970-02-19,2,2.0000,35.2,0.05681818
1970-02-20,2.01,2.0100,35.2,0.05710227
1970-02-24,2,2.0000,35.2,0.05681818
1970-02-25,1.99,1.9900,35.2,0.05653409
1970-02-26,2.02,2.0200,35.2,0.05738636
1970-02-27,2.01,2.0100,35.2,0.05710227
1970-03-02,2.02,2.0200,35.2,0.05738636
1970-03-03,2.03,2.0300,35.2,0.05767045
1970-03-04,2,2.0000,35.2,0.05681818
1970-03-05,2.02,2.0200,35.2,0.05738636
1970-03-06,2.01,2.0100,35.1,0.05726496
1970-03-09,2,2.0000,35.1,0.05698006
1970-03-10,1.99,1.9900,35.1,0.05669516
1970-03-11,1.98,1.9800,35.2,0.05625000
1970-03-12,1.96,1.9600,35.2,0.05568182
1970-03-13,1.97,1.9700,35.2,0.05596591
1970-03-16,1.96,1.9600,35.2,0.05568182
1970-03-17,1.95,1.9500,35.2,0.05539773
1970-03-18,1.97,1.9700,35.3,0.05580737
1970-03-19,1.97,1.9700,35.4,0.05564972
1970-03-20,1.97,1.9700,35.3,0.05580737
1970-03-23,1.96,1.9600,35.3,0.05552408
1970-03-24,1.97,1.9700,35.4,0.05564972
1970-03-25,1.98,1.9800,35.5,0.05577465
1970-03-26,1.98,1.9800,35.4,0.05593220
1970-03-30,1.98,1.9800,35.4,0.05593220
