Date,AssetPrice,AssetPriceUSD,GoldPrice,Ratio
1969-06-16,170.4,170.4000,40.8,4.17647059
1969-06-17,160.4,160.4000,41.7,3.84652278
1969-06-18,158.5,158.5000,41.6,3.81009615
1969-06-19,158.4,158.4000,41.6,3.80769231
1969-06-20,156.7,156.7000,41.5,3.77590361
1969-06-23,153,153.0000,41.5,3.68674699
1969-06-24,152.8,152.8000,41.2,3.70873786
1969-06-25,154,154.0000,41.1,3.74695864
1969-06-26,154,154.0000,41.2,3.73786408
1969-06-27,157.9,157.9000,41.3,3.82324455
1969-06-30,152.5,152.5000,41.4,3.68357488
1969-07-01,153,153.0000,41.4,3.69565217
1969-07-02,157,157.0000,41.4,3.79227053
1969-07-03,152.3,152.3000,41.8,3.64354067
1969-07-07,154,154.0000,42,3.66666667
1969-07-08,159.4,159.4000,42.3,3.76832151
1969-07-09,157.9,157.9000,42,3.75952381
1969-07-10,159.4,159.4000,42.1,3.78622328
1969-07-11,162.3,162.3000,42.1,3.85510689
1969-07-14,162.8,162.8000,42.2,3.85781991
1969-07-15,162.3,162.3000,42.2,3.84597156
1969-07-16,158.4,158.4000,42,3.77142857
1969-07-17,157.9,157.9000,42.2,3.74170616
1969-07-18,158.4,158.4000,42.2,3.75355450
1969-07-22,156.9,156.9000,42.1,3.72684086
1969-07-23,158.4,158.4000,42,3.77142857
1969-07-24,156.4,156.4000,42.1,3.71496437
1969-07-25,154.9,154.9000,42.1,3.67933492
1969-07-28,153.5,153.5000,42,3.65476190
1969-07-29,154.9,154.9000,41.7,3.71462830
1969-07-30,154.9,154.9000,41.7,3.71462830
1969-07-31,154.2,154.2000,41.6,3.70673077
1969-08-01,154.9,154.9000,41.6,3.72355769
1969-08-04,154.9,154.9000,41.5,3.73253012
1969-08-05,155.4,155.4000,41.3,3.76271186
1969-08-06,154.9,154.9000,41.2,3.75970874
1969-08-07,154.9,154.9000,41.3,3.75060533
1969-08-08,154.4,154.4000,41.3,3.73849879
1969-08-11,157.9,157.9000,41.4,3.81400966
1969-08-12,152,152.0000,41.3,3.68038741
1969-08-13,156.1,156.1000,41.4,3.77053140
1969-08-14,157.1,157.1000,41.4,3.79468599
1969-08-15,156.4,156.4000,41.1,3.80535280
1969-08-18,155.4,155.4000,41.4,3.75362319
1969-08-19,155.9,155.9000,41.1,3.79318735
1969-08-20,154.9,154.9000,41.3,3.75060533
1969-08-21,155.6,155.6000,41.3,3.76755448
1969-08-22,154.9,154.9000,41.3,3.75060533
1969-08-25,153.5,153.5000,41.1,3.73479319
1969-08-26,150.5,150.5000,41.1,3.66180049
1969-08-27,151,151.0000,41.2,3.66504854
1969-08-28,154,154.0000,40.9,3.76528117
1969-08-29,154,154.0000,41.1,3.74695864
1969-09-02,154,154.0000,40.9,3.76528117
1969-09-03,155.9,155.9000,41,3.80243902
1969-09-04,156.4,156.4000,41.1,3.80535280
1969-09-05,157.9,157.9000,41.1,3.84184915
1969-09-08,155.9,155.9000,41.1,3.79318735
1969-09-09,158.9,158.9000,41.2,3.85679612
1969-09-10,158.7,158.7000,41.1,3.86131387
1969-09-11,158.9,158.9000,41.1,3.86618005
1969-09-12,158.9,158.9000,41.3,3.84745763
1969-09-15,157.9,157.9000,41.2,3.83252427
1969-09-16,158.5,158.5000,41.2,3.84708738
1969-09-17,159.4,159.4000,41.2,3.86893204
1969-09-18,159.9,159.9000,41.1,3.89051095
1969-09-19,160.1,160.1000,41.1,3.89537713
1969-09-22,159.9,159.9000,41.1,3.89051095
1969-09-23,161.6,161.6000,41.1,3.93187348
1969-09-24,167.3,167.3000,41,4.08048780
1969-09-25,164.3,164.3000,41,4.00731707
1969-09-26,164.7,164.7000,41,4.01707317
1969-09-29,165.3,165.3000,40.9,4.04156479
1969-09-30,163.9,163.9000,40.9,4.00733496
1969-10-01,160.4,160.4000,41,3.91219512
1969-10-02,160.6,160.6000,41.1,3.90754258
1969-10-03,161.6,161.6000,41.2,3.92233010
1969-10-06,158.9,158.9000,41,3.87560976
1969-10-07,159.4,159.4000,41,3.88780488
1969-10-08,155.4,155.4000,40.9,3.79951100
1969-10-09,156.6,156.6000,41,3.81951220
1969-10-10,157,157.0000,40.9,3.83863081
1969-10-13,152,152.0000,40.8,3.72549020
1969-10-14,154,154.0000,40.9,3.76528117
1969-10-15,157.4,157.4000,40.9,3.84841076
1969-10-16,157.6,157.6000,40.8,3.86274510
1969-10-17,157.9,157.9000,40.8,3.87009804
1969-10-20,157.1,157.1000,40.6,3.86945813
1969-10-21,157.9,157.9000,40.5,3.89876543
1969-10-22,158.1,158.1000,40.3,3.92307692
1969-10-23,158.2,158.2000,40.2,3.93532338
1969-10-24,156.9,156.9000,40.3,3.89330025
1969-10-27,157.9,157.9000,40.4,3.90841584
1969-10-28,156.9,156.9000,40.3,3.89330025
1969-10-29,161.4,161.4000,40.2,4.01492537
1969-10-30,162.8,162.8000,40.1,4.05985037
1969-10-31,171.7,171.7000,40,4.29250000
1969-11-03,172.5,172.5000,39.8,4.33417085
1969-11-04,177.6,177.6000,39.8,4.46231156
1969-11-05,181.6,181.6000,39.6,4.58585859
1969-11-06,176.8,176.8000,39.2,4.51020408
1969-11-07,176.4,176.4000,38.7,4.55813953
1969-11-10,190.2,190.2000,38.3,4.96605744
1969-11-11,183.6,183.6000,38.5,4.76883117
1969-11-12,175.5,175.5000,38,4.61842105
1969-11-13,173.2,173.2000,38,4.55789474
1969-11-14,171.5,171.5000,38.1,4.50131234
1969-11-17,177.8,177.8000,38,4.67894737
1969-11-18,165.3,165.3000,37.8,4.37301587
1969-11-19,161.8,161.8000,36.8,4.39673913
1969-11-20,175,175.0000,36.5,4.79452055
1969-11-21,182.6,182.6000,36.3,5.03030303
1969-11-24,165.3,165.3000,35.7,4.63025210
1969-11-25,169.7,169.7000,35.7,4.75350140
1969-11-26,168.1,168.1000,35.8,4.69553073
1969-11-28,180.1,180.1000,35.9,5.01671309
1969-12-01,178.6,178.6000,35.7,5.00280112
1969-12-02,178.8,178.8000,35.5,5.03661972
1969-12-03,170.3,170.3000,35.6,4.78370787
1969-12-04,170.7,170.7000,35.4,4.82203390
1969-12-05,166.6,166.6000,35.4,4.70621469
1969-12-08,164.8,164.8000,35.2,4.68181818
1969-12-09,161.2,161.2000,35.2,4.57954545
1969-12-10,159.4,159.4000,35.2,4.52840909
1969-12-11,159.6,159.6000,35.4,4.50847458
1969-12-12,159.6,159.6000,35.5,4.49577465
1969-12-15,162.8,162.8000,35.3,4.61189802
1969-12-16,162.8,162.8000,35.2,4.62500000
1969-12-17,167.8,167.8000,35.3,4.75354108
1969-12-18,161.1,161.1000,35.2,4.57670455
1969-12-19,164.3,164.3000,35.2,4.66761364
1969-12-22,160.9,160.9000,35.3,4.55807365
1969-12-23,161.6,161.6000,35.3,4.57790368
1969-12-24,163.3,163.3000,35.4,4.61299435
1969-12-29,162.3,162.3000,35.4,4.58474576
1969-12-30,164.3,164.3000,35.4,4.64124294
1969-12-31,158.9,158.9000,35.4,4.48870056
1970-01-05,162.3,162.3000,35.4,4.58474576
1970-01-06,166.8,166.8000,35.2,4.73863636
1970-01-07,164.8,164.8000,35.2,4.68181818
1970-01-08,165.8,165.8000,35.1,4.72364672
1970-01-09,165.8,165.8000,35.1,4.72364672
1970-01-12,163.1,163.1000,35.1,4.64672365
1970-01-13,161.4,161.4000,35.1,4.59829060
1970-01-14,165.4,165.4000,35.1,4.71225071
1970-01-15,167.8,167.8000,35,4.79428571
1970-01-16,168.7,168.7000,34.9,4.83381089
1970-01-19,172.5,172.5000,34.9,4.94269341
1970-01-20,170.2,170.2000,35,4.86285714
1970-01-21,172.7,172.7000,35,4.93428571
1970-01-22,171.7,171.7000,35.2,4.87784091
1970-01-23,172.7,172.7000,35.2,4.90625000
1970-01-26,176.2,176.2000,35.1,5.01994302
1970-01-27,171.7,171.7000,35.2,4.87784091
1970-01-28,172.5,172.5000,35.2,4.90056818
1970-01-29,172.7,172.7000,35.2,4.90625000
1970-01-30,167.3,167.3000,35.2,4.75284091
1970-02-02,165.8,165.8000,35.2,4.71022727
1970-02-03,166.6,166.6000,35.2,4.73295455
1970-02-04,166.3,166.3000,35.2,4.72443182
1970-02-05,166.3,166.3000,35.2,4.72443182
1970-02-06,167.8,167.8000,35.2,4.76704545
1970-02-09,169.7,169.7000,35.2,4.82102273
1970-02-10,166.8,166.8000,35.2,4.73863636
1970-02-11,164.8,164.8000,35.2,4.68181818
1970-02-12,166.8,166.8000,35.2,4.73863636
1970-02-13,168.8,168.8000,35.2,4.79545455
1970-02-16,167.8,167.8000,35.2,4.76704545
1970-02-17,167.3,167.3000,35.2,4.75284091
1970-02-18,169.2,169.2000,35.1,4.82051282
1970-02-19,169.7,169.7000,35.2,4.82102273
1970-02-20,173.2,173.2000,35.2,4.92045455
1970-02-24,172,172.0000,35.2,4.88636364
1970-02-25,176.7,176.7000,35.2,5.01988636
1970-02-26,176.7,176.7000,35.2,5.01988636
1970-02-27,176.2,176.2000,35.2,5.00568182
1970-03-02,176.5,176.5000,35.2,5.01420455
1970-03-03,178.1,178.1000,35.2,5.05965909
1970-03-04,180.4,180.4000,35.2,5.12500000
1970-03-05,183.8,183.8000,35.2,5.22159091
1970-03-06,183.6,183.6000,35.1,5.23076923
1970-03-09,187,187.0000,35.1,5.32763533
1970-03-10,190.5,190.5000,35.1,5.42735043
1970-03-11,190.3,190.3000,35.2,5.40625000
1970-03-12,184.6,184.6000,35.2,5.24431818
1970-03-13,186.5,186.5000,35.2,5.29829545
1970-03-16,186.5,186.5000,35.2,5.29829545
1970-03-17,185.6,185.6000,35.2,5.27272727
1970-03-18,184.2,184.2000,35.3,5.21813031
1970-03-19,183.1,183.1000,35.4,5.17231638
1970-03-20,181.6,181.6000,35.3,5.14447592
1970-03-23,181.6,181.6000,35.3,5.14447592
1970-03-24,181.1,181.1000,35.4,5.11581921
1970-03-25,177.4,177.4000,35.5,4.99718310
1970-03-26,181.6,181.6000,35.4,5.12994350
1970-03-30,183,183.0000,35.4,5.16949153
1970-03-31,185.5,185.5000,35.4,5.24011299
1970-04-01,186,186.0000,35.5,5.23943662
1970-04-02,184.1,184.1000,35.5,5.18591549
1970-04-03,183.6,183.6000,35.5,5.17183099
1970-04-06,183.6,183.6000,35.5,5.17183099
1970-04-07,173.6,173.6000,35.5,4.89014085
1970-04-08,177.1,177.1000,35.6,4.97471910
1970-04-09,176.2,176.2000,35.6,4.94943820
1970-04-10,177.2,177.2000,35.6,4.97752809
1970-04-13,177.8,177.8000,35.6,4.99438202
1970-04-14,178.4,178.4000,35.9,4.96935933
1970-04-15,179.3,179.3000,35.8,5.00837989
1970-04-16,176.7,176.7000,36,4.90833333
1970-04-17,176.7,176.7000,36,4.90833333
1970-04-20,175.7,175.7000,36,4.88055556
1970-04-21,175.7,175.7000,36.1,4.86703601
1970-04-22,176,176.0000,36.2,4.86187845
1970-04-23,176.3,176.3000,36.1,4.88365651
1970-04-24,176.2,176.2000,36,4.89444444
1970-04-27,172.7,172.7000,35.9,4.81058496
1970-04-28,163.8,163.8000,36.1,4.53739612
1970-04-29,156.9,156.9000,36.1,4.34626039
1970-04-30,160.6,160.6000,36.1,4.44875346
1970-05-01,160.4,160.4000,36.1,4.44321330
1970-05-04,157.9,157.9000,36.1,4.37396122
1970-05-05,159.4,159.4000,36.4,4.37912088
1970-05-06,157.4,157.4000,36.4,4.32417582
1970-05-07,161.4,161.4000,36.4,4.43406593
1970-05-08,160.9,160.9000,36.4,4.42032967
1970-05-11,161.4,161.4000,36.3,4.44628099
1970-05-12,160,160.0000,36.2,4.41988950
1970-05-13,158.9,158.9000,36.1,4.40166205
1970-05-14,155.2,155.2000,36.1,4.29916898
1970-05-15,157.9,157.9000,36.2,4.36187845
1970-05-18,159.4,159.4000,36.2,4.40331492
1970-05-19,158.5,158.5000,36.2,4.37845304
1970-05-20,159.6,159.6000,36.2,4.40883978
1970-05-21,157.5,157.5000,36.1,4.36288089
1970-05-22,155.9,155.9000,36.1,4.31855956
1970-05-25,149.5,149.5000,36.1,4.14127424
1970-05-26,143.1,143.1000,36,3.97500000
1970-05-27,147.3,147.3000,35.9,4.10306407
1970-05-28,148,148.0000,35.8,4.13407821
1970-06-01,146.1,146.1000,35.6,4.10393258
1970-06-02,147.5,147.5000,35.4,4.16666667
1970-06-03,151,151.0000,35.3,4.27762040
1970-06-04,152,152.0000,35.4,4.29378531
1970-06-05,149.5,149.5000,35.4,4.22316384
1970-06-08,150.5,150.5000,35.7,4.21568627
1970-06-09,150,150.0000,35.7,4.20168067
1970-06-10,147.7,147.7000,35.8,4.12569832
1970-06-11,149.2,149.2000,35.9,4.15598886
1970-06-12,148.5,148.5000,35.8,4.14804469
1970-06-15,149.3,149.3000,35.7,4.18207283
1970-06-16,150.2,150.2000,35.6,4.21910112
1970-06-17,151.5,151.5000,35.6,4.25561798
1970-06-18,152.6,152.6000,35.6,4.28651685
1970-06-19,154.4,154.4000,35.6,4.33707865
1970-06-22,154.9,154.9000,35.6,4.35112360
1970-06-23,152.6,152.6000,35.6,4.28651685
1970-06-24,150.5,150.5000,35.8,4.20391061
1970-06-25,146.6,146.6000,35.7,4.10644258
1970-06-26,146.6,146.6000,35.6,4.11797753
1970-06-29,148,148.0000,35.7,4.14565826
1970-06-30,147,147.0000,35.7,4.11764706
1970-07-01,148.5,148.5000,35.7,4.15966387
1970-07-02,146.6,146.6000,35.7,4.10644258
1970-07-06,143.1,143.1000,35.6,4.01966292
1970-07-07,140.8,140.8000,35.5,3.96619718
1970-07-08,142.6,142.6000,35.5,4.01690141
1970-07-09,142.1,142.1000,35.5,4.00281690
1970-07-10,140.6,140.6000,35.5,3.96056338
1970-07-13,139.5,139.5000,35.5,3.92957746
1970-07-14,142.1,142.1000,35.5,4.00281690
1970-07-15,145.1,145.1000,35.5,4.08732394
1970-07-16,146.6,146.6000,35.5,4.12957746
1970-07-17,140.7,140.7000,35.5,3.96338028
1970-07-20,142.6,142.6000,35.5,4.01690141
1970-07-21,142.1,142.1000,35.5,4.00281690
1970-07-22,143.1,143.1000,35.5,4.03098592
1970-07-23,142.4,142.4000,35.5,4.01126761
1970-07-24,142.4,142.4000,35.5,4.01126761
1970-07-27,142.1,142.1000,35.5,4.00281690
1970-07-28,146.1,146.1000,35.5,4.11549296
1970-07-29,145.8,145.8000,35.5,4.10704225
1970-07-30,145.6,145.6000,35.5,4.10140845
1970-07-31,145.6,145.6000,35.5,4.10140845
1970-08-03,142.1,142.1000,35.5,4.00281690
1970-08-04,143.1,143.1000,35.5,4.03098592
1970-08-05,139.4,139.4000,35.5,3.92676056
1970-08-06,139.7,139.7000,35.5,3.93521127
1970-08-07,141.1,141.1000,35.5,3.97464789
1970-08-10,140.1,140.1000,35.5,3.94647887
1970-08-11,141.6,141.6000,35.5,3.98873239
1970-08-12,140.6,140.6000,35.5,3.96056338
1970-08-13,140,140.0000,35.5,3.94366197
1970-08-14,141.8,141.8000,35.5,3.99436620
1970-08-17,144.5,144.5000,35.5,4.07042254
1970-08-18,143.1,143.1000,35.5,4.03098592
1970-08-19,144.1,144.1000,35.5,4.05915493
1970-08-20,143.1,143.1000,35.5,4.03098592
1970-08-21,144.1,144.1000,35.6,4.04775281
1970-08-24,145.1,145.1000,35.7,4.06442577
1970-08-25,144,144.0000,35.8,4.02234637
1970-08-26,146.1,146.1000,35.9,4.06963788
1970-08-27,144.9,144.9000,36,4.02500000
1970-08-28,142.8,142.8000,36,3.96666667
1970-08-31,142.2,142.2000,36.1,3.93905817
1970-09-01,142.1,142.1000,36.1,3.93628809
1970-09-02,140.1,140.1000,36.3,3.85950413
1970-09-03,141.2,141.2000,36.5,3.86849315
1970-09-04,142.1,142.1000,36.5,3.89315068
1970-09-08,141.2,141.2000,36.5,3.86849315
1970-09-09,141.9,141.9000,36.5,3.88767123
1970-09-10,141.2,141.2000,36.4,3.87912088
1970-09-11,141,141.0000,36.6,3.85245902
1970-09-14,141.3,141.3000,36.5,3.87123288
1970-09-15,139.2,139.2000,36.4,3.82417582
1970-09-16,140.1,140.1000,36.3,3.85950413
1970-09-17,139.6,139.6000,36.4,3.83516484
1970-09-18,132.2,132.2000,36.4,3.63186813
1970-09-21,128.3,128.3000,36.5,3.51506849
1970-09-22,127.8,127.8000,36.5,3.50136986
1970-09-23,129.9,129.9000,36.4,3.56868132
1970-09-24,129.4,129.4000,36.5,3.54520548
1970-09-25,127.8,127.8000,36.4,3.51098901
1970-09-28,125.4,125.4000,36.4,3.44505495
1970-09-29,126.9,126.9000,36.4,3.48626374
1970-09-30,127.8,127.8000,36.6,3.49180328
1970-10-01,124,124.0000,36.6,3.38797814
1970-10-02,126.5,126.5000,36.6,3.45628415
1970-10-05,127.3,127.3000,37,3.44054054
1970-10-06,125.8,125.8000,37.1,3.39083558
1970-10-07,127.8,127.8000,36.9,3.46341463
1970-10-08,129.3,129.3000,37,3.49459459
1970-10-09,122.9,122.9000,37.2,3.30376344
1970-10-12,122.3,122.3000,37.4,3.27005348
1970-10-13,124.1,124.1000,37.6,3.30053191
1970-10-14,121,121.0000,37.5,3.22666667
1970-10-15,122.8,122.8000,37.8,3.24867725
1970-10-16,124.6,124.6000,37.7,3.30503979
1970-10-19,125.3,125.3000,37.8,3.31481481
1970-10-20,125.3,125.3000,38.1,3.28871391
1970-10-21,125.8,125.8000,38.2,3.29319372
1970-10-22,126.3,126.3000,38.2,3.30628272
1970-10-23,122.3,122.3000,38.7,3.16020672
1970-10-26,125.3,125.3000,39.2,3.19642857
1970-10-27,123.9,123.9000,39.3,3.15267176
1970-10-28,120.9,120.9000,39.9,3.03007519
1970-10-29,120,120.0000,38.4,3.12500000
1970-10-30,118.4,118.4000,37.5,3.15733333
1970-11-02,117.6,117.6000,37.9,3.10290237
1970-11-04,116.5,116.5000,37.4,3.11497326
1970-11-05,116.5,116.5000,37,3.14864865
1970-11-06,115.4,115.4000,37.4,3.08556150
1970-11-09,116.9,116.9000,37.6,3.10904255
1970-11-10,117.4,117.4000,37.6,3.12234043
1970-11-11,115.6,115.6000,37.5,3.08266667
1970-11-12,116.9,116.9000,37.6,3.10904255
1970-11-13,117.2,117.2000,37.9,3.09234828
1970-11-16,118.4,118.4000,37.9,3.12401055
1970-11-17,120.3,120.3000,37.9,3.17414248
1970-11-18,119.1,119.1000,37.7,3.15915119
1970-11-19,118.9,118.9000,37.7,3.15384615
1970-11-20,120.4,120.4000,37.9,3.17678100
1970-11-23,120.4,120.4000,37.7,3.19363395
1970-11-24,117.5,117.5000,37.9,3.10026385
1970-11-25,116.5,116.5000,37.9,3.07387863
1970-11-27,116.5,116.5000,37.9,3.07387863
1970-11-30,115.5,115.5000,37.8,3.05555556
1970-12-01,116,116.0000,37.7,3.07692308
1970-12-02,117.4,117.4000,37.8,3.10582011
1970-12-03,117.4,117.4000,37.8,3.10582011
1970-12-04,116.5,116.5000,37.8,3.08201058
1970-12-07,116.5,116.5000,37.7,3.09018568
1970-12-08,116.6,116.6000,37.6,3.10106383
1970-12-09,116.1,116.1000,37.4,3.10427807
1970-12-10,116.5,116.5000,37.4,3.11497326
1970-12-11,117.4,117.4000,37.4,3.13903743
1970-12-14,117.4,117.4000,37.6,3.12234043
1970-12-15,118.4,118.4000,37.9,3.12401055
1970-12-16,116.6,116.6000,37.8,3.08465608
1970-12-17,118,118.0000,37.9,3.11345646
1970-12-18,118.4,118.4000,37.9,3.12401055
1970-12-21,120.6,120.6000,37.9,3.18205805
1970-12-22,124.8,124.8000,37.9,3.29287599
1970-12-23,122,122.0000,37.6,3.24468085
1970-12-24,121.6,121.6000,37.6,3.23404255
1970-12-28,121.4,121.4000,37.6,3.22872340
1970-12-29,121.8,121.8000,37.6,3.23936170
1970-12-30,123.9,123.9000,37.7,3.28647215
1970-12-31,122.5,122.5000,37.6,3.25797872
1971-01-04,122.9,122.9000,37.7,3.25994695
1971-01-05,122.8,122.8000,37.8,3.24867725
1971-01-06,122.4,122.4000,37.7,3.24668435
1971-01-07,124.8,124.8000,37.7,3.31034483
1971-01-08,124.3,124.3000,37.7,3.29708223
1971-01-11,123.4,123.4000,38,3.24736842
1971-01-12,121.8,121.8000,38.2,3.18848168
1971-01-13,120.5,120.5000,38.3,3.14621410
1971-01-14,118.4,118.4000,38.2,3.09947644
1971-01-15,111.5,111.5000,38.4,2.90364583
1971-01-18,104.1,104.1000,38.3,2.71801567
1971-01-19,109.5,109.5000,38.2,2.86649215
1971-01-20,110.3,110.3000,38.4,2.87239583
1971-01-21,105.4,105.4000,38.3,2.75195822
1971-01-22,104.8,104.8000,38.2,2.74345550
1971-01-25,106.5,106.5000,38.3,2.78067885
1971-01-26,105.6,105.6000,38.4,2.75000000
1971-01-27,106.5,106.5000,38.3,2.78067885
1971-01-28,100.4,100.4000,38.3,2.62140992
1971-01-29,98.7,98.7000,38.4,2.57031250
1971-02-01,99.2,99.2000,38.4,2.58333333
1971-02-02,100.3,100.3000,38.8,2.58505155
1971-02-03,101.9,101.9000,39.2,2.59948980
1971-02-04,105.1,105.1000,38.7,2.71576227
1971-02-05,106.1,106.1000,38.7,2.74160207
1971-02-08,105.7,105.7000,38.9,2.71722365
1971-02-09,105.2,105.2000,39.1,2.69053708
1971-02-10,105.6,105.6000,39.1,2.70076726
1971-02-11,105.7,105.7000,39.2,2.69642857
1971-02-12,106.1,106.1000,39.1,2.71355499
1971-02-16,108.6,108.6000,39.2,2.77040816
1971-02-17,103.8,103.8000,39.1,2.65473146
1971-02-18,106.4,106.4000,39.1,2.72122762
1971-02-19,104.6,104.6000,39,2.68205128
1971-02-22,104.2,104.2000,39,2.67179487
1971-02-23,104.7,104.7000,39.1,2.67774936
1971-02-24,105.7,105.7000,39,2.71025641
1971-02-25,106.1,106.1000,39.1,2.71355499
1971-02-26,106.8,106.8000,39.1,2.73145780
1971-03-01,108.1,108.1000,39,2.77179487
1971-03-02,108.1,108.1000,39,2.77179487
1971-03-03,107.6,107.6000,39.1,2.75191816
1971-03-04,107.1,107.1000,39,2.74615385
1971-03-05,104.7,104.7000,39,2.68461538
1971-03-08,104.8,104.8000,39.1,2.68030691
1971-03-09,105.1,105.1000,39.1,2.68797954
1971-03-10,105.6,105.6000,39.1,2.70076726
1971-03-11,104.1,104.1000,39.3,2.64885496
1971-03-12,103.7,103.7000,39.3,2.63867684
1971-03-15,104.2,104.2000,39.3,2.65139949
1971-03-16,106.8,106.8000,39.2,2.72448980
1971-03-17,106.6,106.6000,39.1,2.72634271
1971-03-18,105.6,105.6000,39.3,2.68702290
1971-03-19,106.9,106.9000,39.2,2.72704082
1971-03-22,107.1,107.1000,39.2,2.73214286
1971-03-23,106.1,106.1000,39.2,2.70663265
1971-03-24,106.5,106.5000,39.2,2.71683673
1971-03-25,106.1,106.1000,39.2,2.70663265
1971-03-26,108.6,108.6000,39.2,2.77040816
1971-03-29,109,109.0000,39,2.79487179
1971-03-30,107.1,107.1000,39.1,2.73913043
1971-03-31,107.6,107.6000,39.1,2.75191816
1971-04-01,107.6,107.6000,39.2,2.74489796
